#{"t_start": 1758583306.6393545, "env_id": "None"}
r,l,t
-2.73,224,1.764942
-0.6,11,1.784431
-1.6,161,2.062757
-1.73,124,2.276999
-1.12,113,2.485229
-1.03,54,2.580878
-0.34,35,2.639659
-0.16,17,2.668845
-0.84,85,2.813729
-1.37,88,2.96447
-0.75,76,3.094893
-5.42,593,4.663761
-9.0,1000,7.089776
-9.0,1000,9.334977
-9.0,1000,11.779422
-9.0,1000,13.965359
-1.61,411,14.679249
-0.69,319,15.856505
-0.92,93,16.015348
-0.72,322,16.572665
0.33,217,16.940453
0.34,216,17.307681
1.1,140,18.033251
-0.73,74,18.163036
-1.37,138,18.403034
-0.96,97,18.567599
0.25,225,18.957265
-0.48,49,19.045174
-0.63,64,19.15346
0.87,163,19.434962
1.27,123,20.088844
-0.69,70,20.208847
0.97,153,20.473327
-1.18,119,20.677771
0.54,196,21.014538
-1.35,136,21.247698
-0.44,45,21.330817
1.11,139,21.568443
-0.66,67,21.685673
-0.68,69,22.303556
1.6,90,22.468794
-0.68,69,22.584943
-0.94,95,22.928137
1.17,133,23.169624
-0.39,40,23.240339
-0.36,37,23.305965
1.35,115,23.513583
-0.4,41,23.583835
-0.42,43,23.660138
1.04,146,26.6237
-0.81,82,26.773698
-0.6,61,26.881232
-0.89,90,27.510427
1.58,92,27.67595
1.69,81,27.865821
-0.55,56,27.962351
-0.96,97,28.130174
1.67,83,28.274825
1.39,111,28.470361
-0.5,51,28.557998
-0.58,59,28.672546
2.01,49,28.755961
1.69,81,28.892161
1.75,75,29.018683
1.75,75,29.149598
1.88,62,29.255473
1.82,68,29.84526
1.89,61,29.949264
1.85,65,30.059685
1.7,80,30.202265
-0.59,60,30.308433
1.83,67,30.423809
1.71,79,30.557604
1.68,82,30.699007
1.77,73,30.830832
1.84,66,30.942143
-0.47,48,31.022557
-0.53,54,31.117225
1.9,60,31.219723
1.86,64,31.334196
1.76,74,31.459883
1.83,67,32.054513
1.76,74,32.184332
-1.16,117,32.385001
1.75,75,32.513651
1.73,77,32.644296
1.84,66,32.757821
1.93,57,32.862284
1.22,128,33.091527
1.72,78,33.224066
1.83,67,33.338615
1.51,99,33.510033
1.77,73,33.634425
1.77,73,33.757982
1.65,85,34.387032
1.75,75,34.516627
1.98,52,34.604826
1.96,54,34.696489
1.94,56,34.790539
1.91,59,34.89679
1.75,75,35.030212
1.36,114,35.226826
2.0,50,35.314071
1.85,65,35.427629
1.91,59,35.638724
1.89,61,35.742992
1.88,62,35.850727
1.92,58,35.950737
1.84,66,36.084343
1.76,74,36.72927
2.07,43,36.804507
1.88,62,36.909828
1.88,62,37.016706
1.86,64,37.130872
1.9,60,37.235452
1.85,65,37.345686
1.75,75,37.472442
1.82,68,37.588454
1.95,55,37.681533
1.66,84,37.824093
1.68,82,37.970201
1.89,61,38.078398
2.08,42,38.153177
1.92,58,38.2524
1.88,62,38.360018
1.89,61,38.946082
1.85,65,39.058353
1.95,55,39.157628
1.85,65,39.270595
1.84,66,39.392744
1.97,53,39.482914
1.88,62,39.587804
1.84,66,39.698587
1.93,57,39.794844
1.81,69,39.911282
1.91,59,40.019065
2.04,46,40.105017
1.72,78,40.244037
1.95,55,40.337699
1.87,63,40.446527
1.96,54,40.538195
1.93,57,40.634872
1.7,80,41.272295
1.83,67,41.386616
2.03,47,41.466859
1.87,63,41.57362
2.07,43,41.651394
2.05,45,41.728205
2.01,49,41.811553
1.64,86,41.960918
1.95,55,42.054871
1.96,54,42.146157
2.03,47,42.227001
2.0,50,42.328748
1.98,52,42.417638
1.93,57,42.515481
1.99,51,42.601752
2.07,43,42.673965
1.99,51,42.759502
2.0,50,42.843971
2.03,47,42.923726
2.06,44,43.491705
2.02,48,43.576232
2.05,45,43.653814
1.99,51,43.740122
2.02,48,43.821611
2.06,44,43.897351
2.06,44,43.973079
2.12,38,44.037514
1.88,62,44.14431
2.01,49,44.231995
1.93,57,44.334277
2.06,44,44.409738
2.0,50,44.49402
2.06,44,44.568233
1.96,54,44.661168
2.06,44,44.745165
1.95,55,44.84233
1.94,56,44.939901
2.02,48,45.026571
2.09,41,45.096771
2.03,47,45.177652
1.96,54,45.804233
1.98,52,45.926623
2.04,46,46.019994
2.02,48,46.112084
1.85,65,46.228014
2.05,45,46.305616
2.05,45,46.383466
2.11,39,46.454592
2.06,44,46.529294
2.04,46,46.608746
1.96,54,46.700979
1.98,52,46.793809
1.97,53,46.886652
2.06,44,46.963823
2.12,38,47.032698
2.01,49,47.116411
2.06,44,47.192055
2.05,45,47.26994
2.06,44,47.344388
2.07,43,47.417238
2.1,40,47.494713
2.05,45,47.576589
1.97,53,48.107452
2.09,41,48.178113
2.11,39,48.244714
2.11,39,48.313688
2.09,41,48.383077
1.96,54,48.474238
2.08,42,48.552211
2.01,49,48.635376
2.07,43,48.708094
2.04,46,48.786077
2.06,44,48.86304
2.11,39,48.937549
2.12,38,49.009424
2.06,44,49.187829
2.11,39,49.25486
2.09,41,49.324694
2.07,43,49.399045
2.06,44,49.474221
2.12,38,49.542802
2.06,44,49.619114
2.09,41,49.688646
2.08,42,49.760995
2.06,44,49.837069
2.13,37,49.903851
2.08,42,50.572763
