#{"t_start": 1758583306.6477635, "env_id": "None"}
r,l,t
-1.43,94,1.527062
-3.09,310,2.0688
-1.29,80,2.206871
-1.43,94,2.377302
-3.94,395,3.061401
-1.79,130,3.806081
-1.07,108,3.9979
-7.74,825,5.631445
-2.33,234,6.529898
-4.89,490,7.395914
-9.0,1000,9.634312
-7.46,996,12.073699
-4.36,686,13.719765
-6.82,932,15.955893
-0.06,256,16.404248
-2.7,520,17.284369
-0.64,65,17.881222
1.11,139,18.120178
1.4,110,18.31659
-0.97,98,18.480679
-0.93,94,18.649322
-1.0,101,18.821836
-0.55,56,18.915576
-0.6,11,18.93387
-0.98,99,19.10657
-0.63,14,19.130122
-0.63,64,19.243126
0.85,165,19.522455
1.42,108,20.153211
1.17,133,20.383307
-0.93,94,20.544123
-0.32,33,20.601246
-0.69,70,20.721023
-1.39,140,20.960375
-0.91,92,21.12173
-0.85,86,21.266906
-0.6,61,21.377439
1.63,87,21.525396
-0.61,62,21.6345
1.34,116,22.339815
-0.85,86,22.491181
1.47,103,22.845739
1.61,89,23.004993
-0.52,53,23.100948
1.3,120,23.313724
1.49,101,23.496536
1.58,92,23.657284
1.39,111,26.560275
1.47,103,26.746047
1.51,99,26.91888
-0.82,83,27.536963
-0.87,88,27.69699
-0.59,60,27.848515
-0.67,68,27.966513
1.36,114,28.165954
-0.77,78,28.299471
-0.46,47,28.385747
1.6,90,28.537714
-0.46,47,28.624687
1.72,78,28.766169
-0.37,38,28.830117
-0.4,41,28.899626
1.85,65,29.008822
1.62,88,29.161366
1.77,73,29.28598
1.62,88,29.910591
-0.41,42,29.980939
1.08,142,30.231147
-0.46,47,30.314054
1.6,90,30.46859
1.81,69,30.585214
1.67,83,30.732203
1.66,84,30.877994
1.75,75,31.00422
1.59,91,31.162727
1.73,77,31.295646
0.67,183,32.089694
-0.75,76,32.223932
1.79,71,32.345405
1.82,68,32.46306
1.95,55,32.556726
1.56,94,32.717727
1.93,57,32.815577
1.9,60,32.926795
1.85,65,33.046047
1.62,88,33.195222
1.82,68,33.311958
1.61,89,33.466078
1.71,79,33.600913
1.67,83,33.741309
1.8,70,34.343933
1.88,62,34.452393
1.93,57,34.549134
1.75,75,34.676042
1.93,57,34.772225
1.95,55,34.871169
1.73,77,35.008351
1.71,79,35.144198
1.76,74,35.272767
1.95,55,35.368048
1.8,70,35.599226
1.72,78,35.733074
2.04,46,35.813087
1.95,55,35.909039
1.84,66,36.035637
2.0,50,36.13997
1.91,59,36.746351
1.87,63,36.855727
1.5,100,37.031161
1.94,56,37.127813
2.01,49,37.213947
1.95,55,37.306967
1.91,59,37.407405
1.71,79,37.540767
1.95,55,37.634249
1.96,54,37.726519
1.95,55,37.819363
1.85,65,37.936112
1.58,92,38.101006
1.81,69,38.218431
1.85,65,38.330667
1.72,78,38.946887
2.03,47,39.027461
1.85,65,39.14416
1.96,54,39.23733
1.98,52,39.327507
1.97,53,39.427207
2.03,47,39.5062
1.98,52,39.594773
1.96,54,39.685012
2.02,48,39.765789
1.84,66,39.877561
1.91,59,39.981216
1.38,112,40.191144
1.78,72,40.312171
1.98,52,40.401237
2.02,48,40.484097
1.92,58,40.582797
1.9,60,40.684726
1.92,58,41.284676
2.05,45,41.360622
1.91,59,41.46214
2.04,46,41.53961
1.84,66,41.657225
2.09,41,41.726913
1.95,55,41.821728
2.06,44,41.896052
1.96,54,41.98987
1.82,68,42.105924
2.01,49,42.188619
1.99,51,42.29181
2.03,47,42.373713
2.0,50,42.460061
2.01,49,42.543068
1.82,68,42.657458
2.01,49,42.739854
1.98,52,42.827424
1.87,63,42.934395
2.09,41,43.49838
2.06,44,43.575486
2.06,44,43.650722
1.78,72,43.772061
1.99,51,43.860082
2.07,43,43.933748
2.05,45,44.009933
2.0,50,44.095678
2.03,47,44.179193
1.95,55,44.276672
2.06,44,44.355894
1.99,51,44.441925
2.03,47,44.521374
1.99,51,44.60866
1.84,66,44.728525
1.93,57,44.830514
1.88,62,44.938751
1.95,55,45.037063
1.98,52,45.126118
2.01,49,45.210532
2.1,40,45.813685
2.08,42,45.918561
2.0,50,46.019671
2.0,50,46.114498
2.06,44,46.194383
2.07,43,46.268262
2.1,40,46.337808
2.04,46,46.420442
2.05,45,46.497253
2.01,49,46.582228
2.02,48,46.663245
1.93,57,46.764125
2.04,46,46.845608
1.93,57,46.945343
2.07,43,47.022479
1.88,62,47.128797
2.04,46,47.207656
2.05,45,47.285671
2.1,40,47.352941
2.07,43,47.426854
2.08,42,47.508529
1.88,62,47.617371
1.95,55,48.152632
2.08,42,48.224684
2.06,44,48.302086
2.11,39,48.36805
2.07,43,48.441434
1.93,57,48.544186
2.03,47,48.623425
2.11,39,48.689779
2.11,39,48.756006
2.13,37,48.820444
2.08,42,48.89678
2.14,36,48.965415
2.1,40,49.135906
1.97,53,49.231278
2.06,44,49.306103
2.1,40,49.375875
2.08,42,49.447561
2.08,42,49.520039
2.05,45,49.600804
2.01,49,49.683899
2.05,45,49.761358
2.11,39,49.829151
2.01,49,49.918156
2.07,43,50.589708
2.06,44,50.66512
2.12,38,50.73085
2.1,40,50.798933
2.12,38,50.864529
2.13,37,50.928308
2.07,43,51.005642
2.03,47,51.100172
2.09,41,51.171547
2.06,44,51.246877
2.14,36,51.30859
2.06,44,51.383944
2.06,44,51.46046
2.13,37,51.524068
2.02,48,51.606174
2.1,40,51.680019
2.09,41,51.749307
2.09,41,51.819089
2.02,48,51.903837
2.09,41,51.975056
2.08,42,52.049578
2.11,39,52.116151
2.14,36,52.177283
2.12,38,52.241026
2.08,42,52.313754
2.03,47,52.904682
2.13,37,52.969787
2.11,39,53.04302
2.11,39,53.109881
2.08,42,53.181224
2.16,34,53.239604
2.11,39,53.307121
2.13,37,53.370734
2.12,38,53.437829
2.12,38,53.503157
2.12,38,53.568762
2.11,39,53.636566
2.09,41,53.708551
2.12,38,53.776608
2.12,38,53.841445
2.1,40,53.91258
2.13,37,53.974761
2.12,38,54.042335
2.12,38,54.108005
2.12,38,54.172483
2.1,40,54.240639
2.05,45,54.317156
2.09,41,54.39037
