#{"t_start": 1758583306.648907, "env_id": "None"}
r,l,t
-4.76,427,2.107395
-2.44,195,2.45447
-3.15,266,2.914262
-3.11,312,3.976668
-0.38,39,4.047439
-6.73,674,5.40467
-0.89,90,5.566138
-1.23,74,6.189485
-1.8,181,6.507706
-1.65,166,6.802722
-9.0,1000,9.053941
-5.58,808,11.17764
-0.88,338,11.751656
-5.76,826,13.636719
-2.46,247,14.069902
-1.25,375,14.715105
0.19,231,15.741311
1.42,108,15.926215
-1.0,101,16.10594
-0.63,313,16.638042
-0.68,19,16.669465
-1.02,103,16.847232
0.69,181,17.154441
1.0,150,17.895801
1.05,145,18.146187
0.55,195,18.482917
-1.06,107,18.677582
-0.47,48,18.757632
1.29,121,18.959708
1.4,110,19.150791
-0.89,40,19.222837
-1.01,102,19.397061
-0.68,69,19.512972
-0.95,96,20.123597
-0.6,61,20.226036
-0.85,86,20.377214
-0.74,75,20.505441
-0.77,78,20.63902
-0.8,81,20.77951
0.76,174,21.078653
1.55,95,21.240187
-0.61,62,21.352088
0.96,154,21.618154
-0.52,53,21.708286
-0.68,69,22.331908
-0.55,56,22.433762
1.3,120,22.815161
1.74,76,22.951378
1.58,92,23.117772
-0.38,39,23.18657
-0.59,60,23.293089
1.78,72,23.425022
-0.51,52,23.51663
1.89,61,23.621994
0.87,163,26.616391
-0.64,65,26.735524
-0.46,47,26.819508
-0.88,89,26.97321
1.44,106,27.634974
1.43,107,27.872005
-0.51,52,27.961853
1.63,87,28.111871
1.44,106,28.296627
-0.82,83,28.444773
-0.79,80,28.582207
-0.52,53,28.685797
1.79,71,28.805537
-0.48,49,28.888124
-0.41,42,28.958723
-0.72,73,29.08603
-0.74,75,29.213768
-0.51,52,29.77678
1.58,92,29.933022
1.76,74,30.059044
-0.46,47,30.141219
1.93,57,30.244461
-0.7,71,30.36723
-0.43,44,30.443085
1.64,86,30.589262
1.74,76,30.723012
-0.51,52,30.816293
1.94,56,30.910887
1.7,80,31.046943
1.81,69,31.166746
-1.05,106,31.352134
1.86,64,31.460663
-0.4,41,31.529582
1.3,120,32.219292
1.67,83,32.361579
1.91,59,32.46369
1.96,54,32.555684
1.65,85,32.701535
1.54,96,32.871979
1.56,94,33.04312
1.96,54,33.134526
-0.4,41,33.20468
-0.48,49,33.288404
1.89,61,33.391816
1.87,63,33.502442
1.85,65,33.613366
1.77,73,33.736735
1.84,66,34.332779
1.81,69,34.453191
1.92,58,34.551337
2.03,47,34.630847
1.94,56,34.725814
1.71,79,34.865063
0.85,165,35.153326
1.82,68,35.271776
1.23,127,35.602322
1.8,70,35.721353
1.88,62,35.829191
2.04,46,35.909674
1.84,66,36.036295
1.38,112,36.753065
2.05,45,36.831053
1.89,61,36.934523
1.6,90,37.09406
1.91,59,37.19759
1.88,62,37.301949
1.68,82,37.441693
1.94,56,37.535655
1.89,61,37.639731
1.79,71,37.760239
1.75,75,37.893178
1.86,64,38.00377
2.05,45,38.088343
1.92,58,38.186284
1.94,56,38.28276
1.88,62,38.39133
1.81,69,38.990055
1.97,53,39.0827
1.91,59,39.18756
2.0,50,39.275503
2.05,45,39.351429
2.06,44,39.436448
1.93,57,39.533174
1.98,52,39.620752
1.83,67,39.733321
1.71,79,39.866246
1.85,65,39.980164
1.96,54,40.082445
1.98,52,40.178849
1.78,72,40.300578
2.0,50,40.386402
1.98,52,40.476184
1.97,53,40.565986
1.93,57,40.662983
1.81,69,41.281768
2.0,50,41.366227
1.95,55,41.461082
2.05,45,41.536601
2.08,42,41.611951
2.02,48,41.695813
1.95,55,41.788549
2.03,47,41.869689
1.91,59,41.971862
1.91,59,42.072226
1.9,60,42.17399
1.88,62,42.296118
1.87,63,42.404513
1.94,56,42.5012
1.98,52,42.588962
1.99,51,42.675307
1.97,53,42.763737
1.98,52,42.851233
1.89,61,42.955082
2.0,50,43.535084
1.96,54,43.629045
1.96,54,43.720905
2.0,50,43.805106
2.0,50,43.891965
2.09,41,43.96209
2.08,42,44.033387
2.03,47,44.113281
2.11,39,44.183221
2.02,48,44.268036
1.94,56,44.368494
2.07,43,44.440874
1.88,62,44.545285
2.02,48,44.627674
2.07,43,44.70484
2.06,44,44.788377
1.94,56,44.885747
2.07,43,44.961489
2.05,45,45.041645
2.07,43,45.114805
2.06,44,45.190461
2.02,48,45.807038
2.03,47,45.921504
2.05,45,46.01277
2.1,40,46.090922
2.03,47,46.175179
2.0,50,46.261428
2.0,50,46.348556
2.07,43,46.426599
2.05,45,46.503085
2.05,45,46.581161
2.12,38,46.645414
2.04,46,46.724275
2.09,41,46.799659
2.13,37,46.863181
1.91,59,46.966469
2.09,41,47.040576
2.03,47,47.120993
2.01,49,47.204774
2.09,41,47.275794
2.07,43,47.348456
2.09,41,47.41847
1.95,55,47.523834
2.09,41,47.596094
2.11,39,48.103132
2.0,50,48.189144
2.07,43,48.263639
2.11,39,48.331398
2.01,49,48.414876
2.03,47,48.498991
2.04,46,48.578793
2.11,39,48.644658
2.02,48,48.726004
2.07,43,48.800611
2.05,45,48.879997
2.07,43,48.962314
2.06,44,49.141096
2.11,39,49.21155
2.09,41,49.281792
2.06,44,49.357898
2.05,45,49.434556
2.08,42,49.506081
2.07,43,49.584342
2.11,39,49.650356
2.0,50,49.736545
2.04,46,49.814952
2.12,38,49.88358
2.06,44,49.9656
2.1,40,50.628726
2.04,46,50.707839
2.05,45,50.784151
2.1,40,50.853192
2.15,35,50.91277
2.05,45,50.992324
2.08,42,51.076912
1.92,58,51.1805
2.14,36,51.241713
2.14,36,51.303667
2.05,45,51.381052
2.08,42,51.454137
2.13,37,51.517676
2.01,49,51.601085
2.09,41,51.677206
2.09,41,51.746419
2.1,40,51.814544
2.12,38,51.880949
2.08,42,51.955061
2.12,38,52.021665
2.16,34,52.081069
2.12,38,52.145407
2.13,37,52.208122
2.11,39,52.274663
2.02,48,52.867921
2.04,46,52.946651
2.12,38,53.017823
2.1,40,53.08824
2.11,39,53.153899
2.01,49,53.238539
2.13,37,53.302473
2.13,37,53.366278
2.11,39,53.434987
2.12,38,53.500343
2.1,40,53.569375
2.14,36,53.631719
2.12,38,53.697466
2.14,36,53.762958
2.11,39,53.830132
2.06,44,53.908138
2.08,42,53.978811
2.08,42,54.053023
2.12,38,54.118807
2.11,39,54.185154
2.08,42,54.256613
2.12,38,54.321738
2.14,36,54.38522
2.15,35,54.446506
1.83,67,54.558864
2.13,37,54.621414
2.15,35,55.147783
2.01,49,55.233847
2.16,34,55.293269
2.13,37,55.35921
2.1,40,55.427855
2.14,36,55.489321
2.12,38,55.555836
2.14,36,55.620335
2.11,39,55.692287
2.09,41,55.764229
2.14,36,55.83147
2.11,39,55.898612
2.11,39,55.965471
2.11,39,56.033859
2.12,38,56.098993
2.15,35,56.160293
2.13,37,56.225451
2.14,36,56.286901
2.11,39,56.353928
2.13,37,56.419082
2.13,37,56.481631
2.14,36,56.543535
2.13,37,56.609097
2.14,36,56.670298
2.13,37,56.734383
2.13,37,56.801466
2.04,46,56.891391
2.15,35,57.423106
2.13,37,57.488907
2.15,35,57.550792
2.15,35,57.611226
2.15,35,57.671752
2.14,36,57.734847
1.81,69,57.858351
2.15,35,57.924725
2.11,39,57.992064
2.16,34,58.05204
2.12,38,58.117645
2.11,39,58.185894
2.13,37,58.25046
2.04,46,58.330123
2.15,35,58.39394
2.11,39,58.465126
2.08,42,58.537287
2.13,37,58.601249
2.16,34,58.660182
2.11,39,58.725893
2.15,35,58.784461
2.11,39,58.854572
2.14,36,58.917746
2.13,37,58.987599
2.11,39,59.061259
2.14,36,59.123379
2.09,41,59.639869
2.13,37,59.702166
2.16,34,59.760035
2.16,34,59.817965
2.14,36,59.881226
2.1,40,59.952106
2.15,35,60.026852
2.15,35,60.090781
2.15,35,60.150136
2.15,35,60.210233
2.13,37,60.275855
2.12,38,60.347046
2.14,36,60.410655
2.16,34,60.470585
2.12,38,60.537266
2.12,38,60.603088
2.15,35,60.665221
2.13,37,60.730808
2.16,34,60.792236
2.11,39,60.860827
2.16,34,60.921834
2.16,34,60.983533
2.09,41,61.064834
2.14,36,61.129679
2.11,39,61.203814
2.14,36,61.272646
2.16,34,61.333696
2.16,34,61.391979
2.14,36,61.456801
2.15,35,62.036313
2.16,34,62.100914
2.14,36,62.164471
2.15,35,62.225967
2.15,35,62.288142
2.12,38,62.354835
2.15,35,62.415873
2.16,34,62.476637
2.14,36,62.54144
2.14,36,62.605321
2.12,38,62.670839
2.15,35,62.73028
2.11,39,62.797642
2.15,35,62.858488
2.15,35,62.918393
