#{"t_start": 1758583306.6372523, "env_id": "None"}
r,l,t
-1.8,131,1.605436
-1.23,74,1.732675
-7.74,775,3.083559
-1.22,73,3.730437
-1.51,102,3.907508
-5.03,504,4.803859
-5.31,532,6.40347
-9.0,1000,8.662451
-6.26,876,10.40138
-9.0,1000,12.608586
-2.19,469,13.890288
-0.48,298,14.405501
-2.08,458,15.826205
0.53,197,16.169244
-0.33,84,16.318219
-0.62,13,16.340407
-2.08,458,17.111299
0.31,219,17.972939
-0.8,81,18.11304
-2.36,237,18.522716
-0.87,88,18.685556
0.03,247,19.104759
-0.59,60,19.206692
-0.82,83,19.35266
-1.2,121,19.557686
-1.08,109,20.188939
1.08,142,20.435062
1.36,114,20.63012
1.27,123,20.841566
-0.65,66,20.953838
-0.56,57,21.05412
-1.08,109,21.239235
-1.17,118,21.447392
-0.52,53,21.537415
0.8,170,22.335442
-0.5,51,22.429639
1.56,94,22.588758
1.56,94,22.930094
-0.97,98,23.109246
-0.5,51,23.199758
1.59,91,23.360711
1.35,115,23.567021
1.68,82,23.710511
1.59,91,26.57953
-0.58,59,26.68395
1.87,63,26.799516
0.92,158,27.54709
1.62,88,27.707095
1.65,85,27.901746
-0.41,42,27.974887
1.52,98,28.144156
-0.45,46,28.225621
-0.53,54,28.319058
1.79,71,28.446263
1.72,78,28.578888
1.86,64,28.702368
-0.43,44,28.776298
1.65,85,28.920335
-0.95,96,29.084625
1.65,85,29.230307
1.74,76,29.83365
1.81,69,29.951227
-0.38,39,30.017169
-0.64,65,30.128963
2.03,47,30.214585
1.77,73,30.342815
1.78,72,30.466739
-0.81,82,30.605595
1.48,102,30.786589
-0.61,62,30.893272
1.52,98,31.059994
1.85,65,31.172836
1.58,92,31.334261
1.81,69,31.451945
-0.35,36,31.512091
1.79,71,32.114304
-0.57,58,32.216742
1.77,73,32.341833
1.69,81,32.481893
1.62,88,32.630866
1.81,69,32.749694
1.98,52,32.842026
1.78,72,32.973603
1.85,65,33.090206
1.79,71,33.210744
1.67,83,33.352342
1.79,71,33.476174
1.86,64,33.585561
1.86,64,33.693903
1.78,72,34.300614
1.83,67,34.414936
2.04,46,34.494935
1.93,57,34.591574
1.69,81,34.728839
1.98,52,34.817275
1.71,79,34.96293
1.78,72,35.086269
1.76,74,35.213625
2.03,47,35.295166
1.41,109,35.571665
1.69,81,35.732584
1.74,76,35.864615
1.81,69,35.996243
1.79,71,36.133754
1.84,66,36.756391
1.86,64,36.867728
1.77,73,36.991235
1.94,56,37.093128
1.87,63,37.203532
1.71,79,37.337715
1.96,54,37.429837
1.79,71,37.548659
1.9,60,37.650972
1.88,62,37.756506
1.94,56,37.852707
1.92,58,37.956884
1.9,60,38.060932
1.99,51,38.153443
1.92,58,38.252438
1.7,80,38.391733
1.77,73,38.997819
2.02,48,39.081288
1.89,61,39.190289
1.93,57,39.290202
1.84,66,39.412009
2.0,50,39.496855
2.08,42,39.567927
1.96,54,39.658995
1.94,56,39.752744
1.54,96,39.91576
1.86,64,40.0328
1.93,57,40.137861
1.74,76,40.271484
1.9,60,40.373441
1.84,66,40.487402
1.98,52,40.575512
1.89,61,40.679483
1.71,79,41.315542
1.93,57,41.412704
1.88,62,41.517946
2.1,40,41.587125
2.07,43,41.663584
1.96,54,41.755639
2.08,42,41.828411
2.0,50,41.913342
2.02,48,41.99665
1.97,53,42.087197
1.97,53,42.176738
1.89,61,42.296252
2.02,48,42.380173
2.0,50,42.466859
1.95,55,42.560195
2.02,48,42.640126
1.96,54,42.731764
2.01,49,42.814053
2.03,47,42.892862
2.05,45,42.970318
2.08,42,43.5363
2.01,49,43.621407
1.98,52,43.709787
2.05,45,43.78615
2.01,49,43.8702
2.05,45,43.947388
1.96,54,44.039477
1.94,56,44.136208
2.02,48,44.221461
1.96,54,44.316223
2.09,41,44.389734
2.09,41,44.458962
2.02,48,44.539761
2.02,48,44.622201
2.1,40,44.690113
2.05,45,44.778745
2.03,47,44.860266
2.08,42,44.933388
1.8,70,45.058135
1.95,55,45.151779
1.91,59,45.252465
1.98,52,45.879894
2.04,46,46.001441
2.09,41,46.080134
1.93,57,46.184746
2.07,43,46.258998
2.04,46,46.33909
1.93,57,46.441293
2.04,46,46.519398
1.93,57,46.617756
2.04,46,46.696079
2.04,46,46.7782
1.96,54,46.872722
2.08,42,46.946878
2.03,47,47.030697
2.09,41,47.101587
2.12,38,47.166508
2.01,49,47.250481
1.92,58,47.349795
2.04,46,47.427799
1.93,57,47.537271
2.0,50,47.62425
2.05,45,48.14217
2.06,44,48.217568
2.01,49,48.303718
2.05,45,48.379941
2.09,41,48.449657
2.06,44,48.529827
2.07,43,48.603491
2.03,47,48.682896
2.03,47,48.762676
2.06,44,48.839332
2.05,45,48.922952
1.99,51,49.018892
2.01,49,49.205391
2.1,40,49.273924
2.13,37,49.338286
2.1,40,49.40619
2.09,41,49.476196
2.11,39,49.546824
2.07,43,49.621087
2.06,44,49.695838
1.99,51,49.783588
2.02,48,49.867385
2.07,43,49.946383
