#{"t_start": 1758583306.6414726, "env_id": "None"}
r,l,t
-8.83,884,2.914374
-7.58,809,4.85805
-1.2,121,5.072533
-5.72,623,6.83355
-1.46,147,7.093163
-9.0,1000,9.338384
-3.15,565,11.045642
-6.13,863,12.511206
-3.28,578,13.981524
-1.98,448,14.759774
-1.44,145,15.634696
0.49,201,15.979059
-0.02,252,16.420498
-1.05,355,17.018786
-0.86,87,17.168799
-1.41,142,17.895874
0.72,178,18.209181
-1.37,138,18.443105
-0.98,49,18.52578
0.36,214,18.8978
0.91,159,19.172029
0.88,162,19.451513
-1.28,129,20.117177
-1.07,108,20.30629
-0.63,64,20.413199
-0.81,82,20.553622
1.57,93,20.713289
-0.84,85,20.859599
-0.83,84,21.003555
-0.53,54,21.09847
1.44,106,21.277923
0.23,227,21.674977
1.56,94,22.341253
1.82,68,22.463264
-0.48,49,22.546004
-1.01,102,22.900104
1.5,100,23.082531
-0.68,69,23.204387
1.23,127,23.434041
-0.73,74,23.56301
1.59,91,23.722429
-0.41,42,23.799923
-0.67,68,26.623525
-0.64,65,26.742668
-0.65,66,26.85954
1.37,113,27.52899
1.53,97,27.704863
-0.44,45,27.829741
-0.78,79,27.967195
-0.75,76,28.099107
1.67,83,28.243321
-0.6,61,28.35298
-0.39,40,28.423733
-0.59,60,28.52346
-0.57,58,28.627696
-0.45,46,28.717134
1.69,81,28.853135
-0.5,51,28.93952
1.59,91,29.096841
-0.56,57,29.193887
-0.5,51,29.280166
1.71,79,29.889
1.99,51,29.975488
-0.56,57,30.073124
-0.9,91,30.235386
-0.71,72,30.360803
1.82,68,30.478092
1.76,74,30.603248
1.51,99,30.778432
1.79,71,30.901449
1.88,62,31.005018
1.88,62,31.113266
1.78,72,31.236172
2.0,50,31.326342
-0.72,23,31.366299
1.77,73,31.489767
1.79,71,32.090612
1.65,85,32.240195
1.61,89,32.393775
1.91,59,32.49492
1.72,78,32.626843
1.71,79,32.762625
1.78,72,32.892826
1.92,58,32.99786
1.68,82,33.14167
1.57,93,33.300679
1.85,65,33.411309
1.9,60,33.51668
1.2,130,33.736804
1.68,82,34.360254
1.52,98,34.53002
1.97,53,34.619764
1.8,70,34.737986
1.94,56,34.834953
1.66,84,34.987421
1.82,68,35.104417
1.74,76,35.234893
1.87,63,35.344308
1.53,97,35.6233
1.76,74,35.749433
1.7,80,35.888698
1.8,70,36.022817
1.8,70,36.165084
1.89,61,36.772422
1.9,60,36.875264
1.85,65,36.985338
1.83,67,37.106256
1.97,53,37.199508
1.79,71,37.320114
1.91,59,37.420481
1.46,104,37.596747
1.87,63,37.704168
1.96,54,37.795105
2.02,48,37.878736
1.77,73,38.007415
1.81,69,38.132541
1.91,59,38.232998
1.96,54,38.325576
1.88,62,38.434664
1.85,65,39.026284
1.99,51,39.119405
1.92,58,39.219847
1.96,54,39.313842
1.83,67,39.436786
2.02,48,39.517285
1.97,53,39.607633
1.83,67,39.72064
1.84,66,39.832225
2.01,49,39.915902
1.89,61,40.026879
1.88,62,40.141579
1.95,55,40.238452
1.96,54,40.330539
2.03,47,40.410895
2.01,49,40.495192
1.9,60,40.597375
2.04,46,40.675466
1.95,55,41.270315
2.06,44,41.345329
2.08,42,41.417542
1.92,58,41.515592
2.02,48,41.599019
1.96,54,41.694682
2.0,50,41.778182
2.05,45,41.856981
2.02,48,41.94021
2.05,45,42.017225
2.08,42,42.088315
2.06,44,42.162427
1.97,53,42.26696
2.1,40,42.339031
2.08,42,42.409752
2.02,48,42.493435
2.09,41,42.562849
2.1,40,42.629247
1.95,55,42.722614
