#{"t_start": 1758583306.6320107, "env_id": "None"}
r,l,t
-2.53,254,1.823894
-1.88,139,2.064651
-1.83,184,2.390735
-2.02,203,2.745178
-1.37,138,2.981565
-4.64,515,4.395178
-0.96,47,4.483602
-1.14,115,4.695168
-9.0,1000,7.122133
-3.62,413,7.846007
-4.93,743,9.634503
-5.29,779,11.701603
-4.19,669,13.31295
-1.17,68,13.433397
-9.0,1000,15.788102
-0.24,274,16.264673
-0.56,57,16.365737
-1.1,111,16.551269
-1.66,167,16.83125
-0.62,312,17.849788
-0.49,50,17.936146
-0.79,80,18.074769
-1.05,106,18.262502
0.54,196,18.596155
-0.5,300,19.116575
-1.24,125,19.334315
-0.7,71,19.45384
-0.89,90,20.051104
0.74,176,20.357081
-0.74,75,20.483924
1.38,112,20.676188
-0.7,71,20.799268
-0.52,53,20.889868
-0.48,49,20.972295
0.99,151,21.232286
1.0,150,21.494329
-0.4,41,21.564844
-0.83,84,21.711356
-0.99,100,22.392559
-0.63,64,22.503124
-0.69,70,22.620822
-0.9,91,22.959894
-0.59,60,23.071277
-0.68,69,23.192478
-0.52,53,23.286041
-0.42,43,23.362189
-0.44,45,23.44695
1.65,85,23.594563
-0.95,96,23.76297
1.81,69,26.593109
-0.65,66,26.710999
1.54,96,26.88313
-0.53,54,26.975868
-0.47,48,27.53316
1.58,92,27.6992
1.84,66,27.861962
-0.59,60,27.966009
1.78,72,28.0903
1.7,80,28.230638
1.59,91,28.392036
1.28,122,28.602287
1.63,87,28.762987
-0.57,58,28.860526
-0.41,42,28.93234
1.9,60,29.03249
1.65,85,29.1803
1.64,86,29.801575
1.63,87,29.949364
-0.53,54,30.041291
-0.5,51,30.128735
1.51,99,30.306951
-0.35,36,30.368105
1.84,66,30.482142
-0.47,48,30.562997
1.78,72,30.68635
1.76,74,30.820406
1.03,147,31.07014
-0.39,40,31.140192
1.91,59,31.240252
1.8,70,31.365134
2.01,49,31.448672
1.89,61,32.032804
1.89,61,32.137412
1.94,56,32.235628
1.81,69,32.353791
1.69,81,32.493784
1.06,144,32.739823
1.54,96,32.911665
1.23,127,33.137644
1.58,92,33.294261
1.54,96,33.460101
1.84,66,33.574072
1.9,60,33.675517
1.41,109,34.344
1.68,82,34.486712
1.9,60,34.588099
1.7,80,34.723895
1.94,56,34.81869
1.69,81,34.96795
1.39,111,35.157606
1.83,67,35.274483
1.51,99,35.447363
1.73,77,35.688429
1.92,58,35.787662
1.6,90,35.944423
1.92,58,36.057795
1.77,73,36.707592
1.7,80,36.845639
1.8,70,36.964069
1.87,63,37.076551
1.98,52,37.16801
1.89,61,37.27276
1.77,73,37.39629
1.56,94,37.555847
1.96,54,37.647787
1.86,64,37.756677
1.9,60,37.859578
1.72,78,37.997841
1.84,66,38.118098
1.85,65,38.228867
1.84,66,38.34207
1.55,95,38.987414
1.96,54,39.081346
1.83,67,39.200344
2.0,50,39.287984
1.98,52,39.37622
1.86,64,39.494967
1.9,60,39.596646
2.07,43,39.668993
1.9,60,39.76932
2.02,48,39.851498
1.78,72,39.97614
2.02,48,40.066602
1.98,52,40.162657
2.03,47,40.244326
1.88,62,40.349994
1.99,51,40.43808
1.99,51,40.524988
1.95,55,40.618207
2.03,47,40.698281
2.07,43,41.272875
1.78,72,41.395504
1.99,51,41.482643
1.92,58,41.580629
1.98,52,41.674426
1.95,55,41.767454
1.94,56,41.864432
1.9,60,41.967991
2.02,48,42.050238
2.08,42,42.121067
1.85,65,42.232174
2.04,46,42.32735
1.97,53,42.417188
2.07,43,42.492552
2.02,48,42.573761
2.01,49,42.655601
1.93,57,42.751784
1.96,54,42.842661
1.91,59,42.942812
2.03,47,43.517069
1.69,81,43.657505
1.92,58,43.75559
2.06,44,43.830507
2.01,49,43.915117
1.76,74,44.040759
2.06,44,44.115873
2.06,44,44.194397
1.94,56,44.293726
2.0,50,44.383101
1.94,56,44.477312
1.98,52,44.565131
2.01,49,44.649061
1.99,51,44.743645
1.97,53,44.838867
2.05,45,44.917413
1.89,61,45.02606
1.99,51,45.114163
2.07,43,45.188305
2.03,47,45.26797
1.93,57,45.933662
2.08,42,46.019664
2.1,40,46.098907
2.08,42,46.170353
2.09,41,46.245031
2.01,49,46.329975
1.99,51,46.420413
1.96,54,46.514373
2.01,49,46.599345
2.1,40,46.666777
2.04,46,46.745721
2.11,39,46.817868
2.03,47,46.89881
1.98,52,46.989473
2.0,50,47.079043
2.02,48,47.161411
2.03,47,47.242088
1.95,55,47.336191
2.03,47,47.415779
2.07,43,47.498222
2.08,42,47.575322
2.02,48,48.097445
2.12,38,48.162638
1.92,58,48.262856
2.13,37,48.327649
1.9,60,48.429391
2.11,39,48.496927
2.12,38,48.566057
2.07,43,48.63867
2.11,39,48.705003
2.11,39,48.771239
2.05,45,48.849843
2.12,38,48.918853
2.09,41,48.997245
2.06,44,49.176207
2.11,39,49.244862
2.03,47,49.324879
2.09,41,49.396132
2.05,45,49.472974
1.88,62,49.583773
2.09,41,49.653298
2.09,41,49.723713
2.05,45,49.800915
2.04,46,49.882019
2.07,43,49.961654
2.13,37,50.621378
2.14,36,50.682153
2.08,42,50.754727
2.03,47,50.834835
2.01,49,50.918488
2.05,45,50.997644
2.01,49,51.095191
2.14,36,51.16102
2.06,44,51.236206
2.13,37,51.298926
2.1,40,51.368386
2.11,39,51.435696
2.09,41,51.506105
2.11,39,51.573802
2.1,40,51.645616
2.11,39,51.714324
2.05,45,51.789679
2.06,44,51.865525
2.11,39,51.934599
2.14,36,51.996969
2.13,37,52.062844
2.14,36,52.12465
2.14,36,52.185672
2.1,40,52.252981
2.13,37,52.316685
2.1,40,52.896267
2.11,39,52.962993
2.12,38,53.034077
2.09,41,53.106323
2.07,43,53.179225
2.12,38,53.244442
2.11,39,53.312076
2.13,37,53.375881
2.11,39,53.444515
2.13,37,53.508236
2.13,37,53.571699
2.12,38,53.637968
2.05,45,53.71583
2.09,41,53.789969
2.13,37,53.853235
2.12,38,53.921039
2.07,43,53.993358
2.14,36,54.057572
2.13,37,54.121394
2.13,37,54.184445
2.11,39,54.250847
2.13,37,54.313634
2.13,37,54.377837
2.12,38,54.445738
2.09,41,54.514344
2.11,39,54.580313
2.03,47,55.127054
2.14,36,55.189921
2.1,40,55.259086
2.09,41,55.33157
2.15,35,55.393027
2.13,37,55.456409
2.13,37,55.519922
2.1,40,55.5891
2.14,36,55.655277
2.15,35,55.719288
2.11,39,55.787557
2.12,38,55.858059
2.12,38,55.923897
2.14,36,55.985378
2.11,39,56.053678
2.14,36,56.115325
2.13,37,56.180327
2.13,37,56.245281
2.16,34,56.303184
2.09,41,56.373787
2.11,39,56.44244
2.11,39,56.508287
2.14,36,56.571907
2.11,39,56.639288
2.11,39,56.705426
2.1,40,56.77699
2.15,35,56.838624
2.14,36,56.911469
2.14,36,57.444663
2.15,35,57.507158
2.15,35,57.568945
2.15,35,57.629379
2.13,37,57.693403
2.14,36,57.756268
2.09,41,57.82953
2.13,37,57.896074
2.16,34,57.96046
2.11,39,58.029023
2.15,35,58.089135
2.16,34,58.148038
2.1,40,58.218018
2.12,38,58.283858
2.12,38,58.349968
2.08,42,58.42661
2.12,38,58.495258
2.13,37,58.559321
2.12,38,58.624512
2.15,35,58.685033
2.13,37,58.747241
2.1,40,58.814752
2.14,36,58.879674
2.12,38,58.946185
2.1,40,59.023791
2.12,38,59.093004
2.15,35,59.153564
2.08,42,59.671512
2.11,39,59.737078
2.13,37,59.800876
2.16,34,59.859224
2.16,34,59.918431
2.11,39,59.98945
2.16,34,60.062321
2.11,39,60.131488
2.12,38,60.1962
2.15,35,60.255786
2.15,35,60.320176
2.13,37,60.387781
2.12,38,60.455627
2.15,35,60.517152
2.16,34,60.576369
2.15,35,60.636778
2.13,37,60.702483
2.13,37,60.768546
2.15,35,60.831338
2.14,36,60.894791
2.14,36,60.960848
2.15,35,61.024363
2.16,34,61.091995
2.15,35,61.154793
2.13,37,61.226274
2.14,36,61.294586
2.15,35,61.35736
2.1,40,61.425382
2.12,38,62.01156
2.14,36,62.07621
2.12,38,62.147007
2.14,36,62.210687
2.14,36,62.27384
2.09,41,62.346876
2.13,37,62.411316
2.13,37,62.47694
2.14,36,62.540914
2.14,36,62.60618
2.16,34,62.664463
2.14,36,62.726145
2.13,37,62.789265
2.15,35,62.850828
2.13,37,62.914342
2.11,39,62.980574
2.15,35,63.053594
2.11,39,63.132629
2.12,38,63.203166
2.15,35,63.264949
2.13,37,63.331401
2.07,43,63.407491
2.14,36,63.470019
2.13,37,63.533013
2.13,37,63.59621
2.13,37,63.659902
2.15,35,63.719661
2.13,37,63.781956
2.16,34,64.305922
2.16,34,64.363487
2.16,34,64.427451
2.1,40,64.501283
2.16,34,64.56078
2.14,36,64.623
2.14,36,64.685658
2.16,34,64.747196
2.16,34,64.806814
2.16,34,64.864376
2.14,36,64.926815
2.15,35,64.987134
2.13,37,65.051228
2.13,37,65.114564
2.13,37,65.178104
2.13,37,65.246527
2.13,37,65.310597
2.16,34,65.368081
2.15,35,65.428661
2.13,37,65.491795
2.13,37,65.555207
2.1,40,65.622925
2.16,34,65.681662
2.14,36,65.742964
2.15,35,65.804811
2.16,34,65.862186
2.15,35,65.92211
2.16,34,65.985298
2.15,35,66.047155
2.16,34,66.594772
2.16,34,66.652924
2.13,37,66.717764
2.15,35,66.7777
2.15,35,66.838242
2.14,36,66.903836
2.15,35,66.966958
2.16,34,67.025464
2.16,34,67.084087
2.16,34,67.14232
2.13,37,67.20668
2.16,34,67.266313
2.16,34,67.329602
2.14,36,67.393517
2.16,34,67.453511
2.14,36,67.516499
2.16,34,67.574984
2.16,34,67.634307
2.16,34,67.692142
2.16,34,67.750057
2.09,41,67.825237
2.09,41,67.901456
2.15,35,67.96366
2.16,34,68.025029
2.14,36,68.090336
2.14,36,68.155743
2.15,35,68.2189
2.16,34,68.280018
2.15,35,68.342643
2.15,35,69.412314
2.16,34,69.474449
2.16,34,69.535718
2.16,34,69.596279
2.16,34,69.654163
2.16,34,69.713064
2.14,36,69.775903
2.16,34,69.835016
2.15,35,69.894931
2.13,37,69.958803
2.16,34,70.019396
2.14,36,70.085608
2.16,34,70.143514
2.14,36,70.20538
2.15,35,70.271939
2.16,34,70.332672
2.13,37,70.395381
2.16,34,70.456068
2.14,36,70.520009
2.14,36,70.585969
2.15,35,70.646548
2.15,35,70.706217
2.14,36,70.767195
2.16,34,70.825552
2.16,34,70.888801
2.16,34,70.949075
2.15,35,71.012683
2.15,35,71.077393
2.14,36,71.140373
2.16,34,71.669135
2.16,34,71.727605
2.16,34,71.785218
2.16,34,71.84913
2.16,34,71.907223
2.16,34,71.965551
2.16,34,72.024265
2.16,34,72.083031
2.13,37,72.148784
2.16,34,72.302504
2.16,34,72.363043
2.15,35,72.424025
2.14,36,72.486286
2.16,34,72.548
2.13,37,72.61327
2.14,36,72.675502
2.14,36,72.738073
2.16,34,72.798163
2.16,34,72.85577
2.16,34,72.916778
2.15,35,72.978144
2.16,34,73.036302
2.16,34,73.094872
2.16,34,73.153811
2.15,35,73.216906
2.16,34,73.275441
2.16,34,73.333024
