#{"t_start": 1758583306.6349654, "env_id": "None"}
r,l,t
-2.67,218,1.758925
-2.55,256,2.201565
-1.34,85,2.348275
-1.07,108,2.550627
-1.96,147,2.800615
-1.6,161,3.077239
-1.79,180,3.909666
-3.59,360,4.54227
-9.0,1000,6.977494
-9.5,1000,9.221149
-4.48,698,11.158784
-9.0,1000,13.333608
-5.35,785,14.693963
0.26,224,15.707913
-0.68,318,16.260031
-0.92,342,16.838721
0.71,179,17.146238
-0.88,89,17.296701
-1.81,182,18.094998
-1.23,124,18.31405
-0.03,253,18.754205
0.61,189,19.0767
-0.78,29,19.125905
0.61,189,19.451011
-0.84,85,20.039709
1.1,140,20.28341
1.54,96,20.447328
-0.49,50,20.532319
-0.62,63,20.640895
-0.29,279,21.121915
-0.71,72,21.243321
-0.93,94,21.410291
-1.32,133,21.640237
-0.77,78,21.773136
-0.89,90,22.438829
1.23,127,22.832733
-0.61,62,22.942177
-0.62,63,23.05893
-0.41,42,23.13301
-0.46,47,23.215701
-0.73,74,23.347143
-0.59,60,23.458501
1.51,99,23.630274
1.78,72,23.756328
-0.56,57,23.859297
-0.52,53,26.657921
1.73,77,26.799711
-0.85,86,26.948429
1.34,116,27.627797
-0.59,60,27.75737
-0.51,52,27.873447
1.58,92,28.033361
1.69,81,28.174815
-0.7,71,28.295876
1.88,62,28.409171
1.64,86,28.553911
-0.37,38,28.622091
1.68,82,28.7736
1.64,86,28.918802
1.68,82,29.058394
-0.72,73,29.184258
-0.73,74,29.784798
1.74,76,29.914168
1.72,78,30.047343
1.16,134,30.284436
1.84,66,30.398004
-0.57,58,30.497676
-1.2,121,30.705009
1.91,59,30.812459
-0.48,49,30.895413
1.85,65,31.004602
-0.56,57,31.103252
1.71,79,31.239096
1.71,79,31.379316
1.94,56,31.474066
1.71,79,32.088538
1.87,63,32.200195
1.76,74,32.326963
1.86,64,32.438741
1.82,68,32.553851
1.79,71,32.675315
-0.49,50,32.760284
1.78,72,32.890712
1.83,67,33.011614
1.58,92,33.17253
1.14,136,33.403576
1.78,72,33.52958
1.8,70,33.648709
1.91,59,33.748413
1.7,80,34.36857
1.53,97,34.536234
1.81,69,34.652828
1.93,57,34.749363
1.88,62,34.857819
1.95,55,34.959943
1.85,65,35.071153
1.82,68,35.187988
1.88,62,35.295632
1.79,71,35.419023
1.83,67,35.644789
1.96,54,35.736982
1.8,70,35.858473
1.73,77,36.004416
1.84,66,36.132205
1.66,84,36.787338
1.65,85,36.932726
1.91,59,37.037408
1.96,54,37.131637
1.94,56,37.229761
1.72,78,37.361725
1.83,67,37.474981
1.82,68,37.590881
1.9,60,37.693186
1.97,53,37.782153
1.77,73,37.912134
1.85,65,38.024157
1.5,100,38.201643
1.84,66,38.314962
1.91,59,38.418186
2.07,43,38.972317
1.97,53,39.064326
2.03,47,39.149599
1.83,67,39.266245
1.86,64,39.38484
2.0,50,39.47072
2.0,50,39.555099
1.59,91,39.708027
1.7,80,39.843683
