#{"t_start": 1758583306.6383033, "env_id": "None"}
r,l,t
-1.18,69,1.466305
-2.21,272,1.968459
-1.06,57,2.067539
-2.47,248,2.510551
-1.05,56,2.607099
-1.64,115,2.802906
-9.0,1000,5.080744
-1.48,149,5.511001
-1.81,182,6.328508
-9.0,1000,8.587104
-9.0,1000,11.046778
-5.0,750,12.323285
-2.1,460,13.582562
0.45,205,13.935424
-0.54,304,14.462122
-0.03,253,14.923552
-1.97,198,15.869413
-0.83,34,15.927812
-2.45,495,16.776094
-1.05,355,17.868625
-2.47,248,18.300553
-0.81,82,18.439515
0.33,217,18.817541
-0.78,79,18.949955
-2.26,227,19.345067
-0.63,64,19.452856
-1.57,158,20.167884
-0.71,72,20.296018
-0.97,98,20.461051
-0.82,83,20.603672
-0.67,68,20.719777
1.22,128,20.939336
-1.11,112,21.134291
-0.97,98,21.301048
-0.55,56,21.40197
1.0,150,21.660404
1.26,124,22.382959
1.88,62,22.490058
1.64,86,22.720266
1.53,97,22.988128
-0.48,49,23.07711
1.82,68,23.196744
-0.47,48,23.281775
-0.75,76,23.420419
1.5,100,23.595545
1.86,64,23.70756
1.45,105,26.600536
-0.46,47,26.68488
-0.6,61,26.796548
-0.55,56,26.893912
-0.39,40,26.962076
-0.48,49,27.521721
-0.55,56,27.622661
-0.56,57,27.737745
-0.39,40,27.841542
1.72,78,27.977405
1.52,98,28.147595
-0.51,52,28.237813
1.59,91,28.400674
-0.47,48,28.481202
1.47,103,28.67177
-0.45,46,28.750244
-0.73,74,28.874619
-1.0,101,29.045851
-0.74,75,29.175916
1.68,82,29.790414
1.84,66,29.902393
1.81,69,30.019509
0.88,162,30.305987
1.87,63,30.41346
-0.38,39,30.4811
-0.58,59,30.5807
-0.56,57,30.678388
-0.52,53,30.774748
1.81,69,30.894009
1.63,87,31.040971
1.93,57,31.140855
1.79,71,31.261706
2.05,45,31.344005
-0.55,56,31.43894
-0.59,60,31.539808
1.82,68,32.139093
1.76,74,32.267421
1.87,63,32.375435
1.74,76,32.506226
2.01,49,32.589515
1.92,58,32.689336
1.71,79,32.824655
1.93,57,32.930545
1.89,61,33.043258
1.51,99,33.211494
2.07,43,33.284672
1.78,72,33.407504
1.14,136,33.642082
1.64,86,33.788495
1.89,61,34.376038
1.79,71,34.498921
1.68,82,34.637858
1.77,73,34.761286
1.55,95,34.933687
1.83,67,35.04905
1.87,63,35.156748
1.83,67,35.273448
1.88,62,35.380601
1.87,63,35.596514
1.86,64,35.709062
1.83,67,35.825732
1.77,73,35.951706
1.85,65,36.082771
1.81,69,36.720188
1.82,68,36.837817
1.89,61,36.941435
2.01,49,37.02784
1.93,57,37.128469
1.96,54,37.222994
1.97,53,37.312165
2.06,44,37.38678
1.9,60,37.488986
1.67,83,37.630003
2.01,49,37.713956
1.13,137,37.952417
1.94,56,38.048229
1.94,56,38.150576
1.84,66,38.264116
2.0,50,38.350344
1.97,53,38.443011
1.93,57,39.020788
2.02,48,39.107164
1.99,51,39.195981
2.0,50,39.283962
1.94,56,39.388819
2.02,48,39.470742
1.86,64,39.578888
1.94,56,39.672764
1.91,59,39.771317
1.85,65,39.881443
1.93,57,39.981871
1.92,58,40.09068
1.94,56,40.195106
2.04,46,40.272203
1.97,53,40.362418
1.92,58,40.462568
2.0,50,40.547576
2.06,44,40.622
1.78,72,41.245815
1.97,53,41.336817
1.88,62,41.442568
1.95,55,41.535124
1.87,63,41.646674
2.0,50,41.732651
1.98,52,41.821394
1.95,55,41.916848
1.99,51,42.004169
2.0,50,42.089735
2.04,46,42.167439
1.99,51,42.267924
1.99,51,42.358764
2.08,42,42.43071
2.03,47,42.511443
1.97,53,42.601054
2.11,39,42.66654
1.89,61,42.76898
2.01,49,42.851665
2.01,49,42.934959
2.11,39,43.494502
2.06,44,43.571782
1.97,53,43.663406
1.9,60,43.764223
2.1,40,43.833173
1.99,51,43.92061
2.08,42,43.99254
1.98,52,44.081672
2.07,43,44.155812
2.04,46,44.238786
2.04,46,44.319224
1.92,58,44.421017
2.04,46,44.498441
1.99,51,44.585212
2.02,48,44.667408
2.07,43,44.750228
2.06,44,44.82738
1.93,57,44.927362
2.09,41,45.000411
2.04,46,45.080347
1.92,58,45.180446
1.99,51,45.801615
2.09,41,45.875511
2.06,44,45.992504
2.03,47,46.085482
1.93,57,46.187224
2.06,44,46.26304
2.06,44,46.339962
2.1,40,46.410267
2.09,41,46.483037
2.04,46,46.562099
2.11,39,46.628506
1.93,57,46.725931
2.07,43,46.804294
2.08,42,46.876837
2.08,42,46.951149
2.08,42,47.025787
2.11,39,47.093771
2.11,39,47.160361
2.02,48,47.242671
2.02,48,47.325016
2.06,44,47.399461
1.98,52,47.497499
2.11,39,47.569262
2.04,46,48.087513
2.1,40,48.156627
2.11,39,48.223222
2.03,47,48.306111
2.02,48,48.387687
2.03,47,48.467026
2.1,40,48.541399
2.12,38,48.60583
2.05,45,48.681993
2.11,39,48.748038
2.0,50,48.834913
2.05,45,48.917736
2.04,46,49.004333
2.05,45,49.185106
2.03,47,49.266167
2.13,37,49.329202
2.02,48,49.411949
2.06,44,49.487595
2.1,40,49.560382
2.13,37,49.623624
2.03,47,49.703737
2.09,41,49.774008
2.0,50,49.860602
1.89,61,49.974083
2.12,38,50.633826
2.01,49,50.718068
2.11,39,50.783889
2.12,38,50.849976
2.05,45,50.926516
2.15,35,50.988137
2.07,43,51.074402
2.1,40,51.147544
2.05,45,51.224195
2.12,38,51.289395
1.98,52,51.379472
2.05,45,51.457051
2.08,42,51.529665
2.0,50,51.615218
2.08,42,51.692739
2.11,39,51.758414
2.11,39,51.824753
2.07,43,51.900378
2.07,43,51.975767
1.99,51,52.065635
2.12,38,52.130366
1.92,58,52.228388
2.14,36,52.290202
2.12,38,52.355548
2.09,41,52.936206
2.09,41,53.010696
2.11,39,53.081533
2.15,35,53.141115
2.14,36,53.202524
2.11,39,53.269858
2.14,36,53.331768
2.08,42,53.404636
2.12,38,53.471631
2.07,43,53.545267
2.11,39,53.612569
2.12,38,53.67899
2.09,41,53.752949
2.09,41,53.823123
2.11,39,53.891492
2.04,46,53.970164
2.12,38,54.037528
2.14,36,54.100046
2.1,40,54.167877
2.08,42,54.239665
2.13,37,54.302624
2.14,36,54.364843
2.11,39,54.434627
2.12,38,54.498192
2.13,37,54.560287
2.14,36,54.6211
2.15,35,55.148044
2.04,46,55.228814
1.84,66,55.345163
2.14,36,55.407166
2.11,39,55.473981
2.11,39,55.542028
2.12,38,55.607968
2.12,38,55.679152
2.08,42,55.754291
2.1,40,55.82695
2.15,35,55.888338
2.09,41,55.958817
2.13,37,56.02259
2.13,37,56.087591
2.08,42,56.160424
2.11,39,56.228362
2.08,42,56.300846
2.1,40,56.369718
2.08,42,56.44292
2.11,39,56.50884
2.13,37,56.574708
2.13,37,56.638153
2.1,40,56.706136
2.13,37,56.772671
2.11,39,56.841293
2.11,39,57.389437
2.15,35,57.452008
2.13,37,57.517178
2.15,35,57.578564
2.14,36,57.640178
2.12,38,57.70634
2.15,35,57.767459
2.1,40,57.839314
2.08,42,57.917838
2.13,37,57.983686
2.09,41,58.055686
2.1,40,58.124468
2.1,40,58.194264
2.16,34,58.253516
2.15,35,58.31409
2.16,34,58.374808
2.14,36,58.441959
2.12,38,58.508076
2.11,39,58.575442
2.14,36,58.637457
2.15,35,58.697679
2.14,36,58.757665
2.16,34,58.815783
2.1,40,58.887878
2.15,35,58.949839
2.13,37,59.02218
2.09,41,59.095507
2.13,37,59.159618
2.14,36,59.667284
2.13,37,59.729279
2.11,39,59.796497
2.15,35,59.856775
2.13,37,59.921281
2.15,35,59.985342
2.14,36,60.06201
2.16,34,60.121814
2.15,35,60.181628
2.14,36,60.242711
2.14,36,60.308677
2.14,36,60.374944
2.13,37,60.440612
2.1,40,60.511104
2.15,35,60.572066
2.13,37,60.636044
2.13,37,60.702219
2.16,34,60.762499
2.15,35,60.825303
2.16,34,60.88512
2.14,36,60.951006
2.13,37,61.018351
2.13,37,61.091155
2.14,36,61.156662
2.11,39,61.230921
2.12,38,61.303729
2.16,34,61.363316
2.15,35,61.422718
2.11,39,62.010615
2.16,34,62.071818
2.14,36,62.139179
2.15,35,62.201016
2.14,36,62.26415
2.12,38,62.331405
2.13,37,62.396241
2.15,35,62.458092
2.1,40,62.529222
2.13,37,62.596459
2.13,37,62.660183
2.15,35,62.720132
2.14,36,62.781104
2.13,37,62.846596
2.11,39,62.913457
2.14,36,62.974532
2.14,36,63.049543
2.12,38,63.126681
2.14,36,63.193579
2.14,36,63.256941
2.16,34,63.318066
2.14,36,63.381081
2.16,34,63.441105
2.14,36,63.502685
2.16,34,63.561035
2.14,36,63.622168
2.15,35,63.683257
2.15,35,63.741869
2.14,36,63.802826
2.14,36,64.329785
2.14,36,64.39365
2.16,34,64.459598
2.15,35,64.520715
2.16,34,64.580479
2.15,35,64.641046
2.15,35,64.704433
2.1,40,64.774203
2.13,37,64.838054
2.15,35,64.898383
2.15,35,64.959071
2.15,35,65.018546
2.16,34,65.078079
2.16,34,65.135761
2.13,37,65.199638
2.15,35,65.26533
2.13,37,65.328071
2.16,34,65.386066
2.14,36,65.448289
2.15,35,65.507821
2.12,38,65.572922
2.14,36,65.633722
2.13,37,65.698037
2.16,34,65.755388
2.16,34,65.815733
2.14,36,65.876108
2.14,36,65.942866
2.15,35,66.003963
2.11,39,66.560896
2.14,36,66.622949
2.14,36,66.685157
2.16,34,66.744583
2.16,34,66.802742
2.16,34,66.862586
2.15,35,66.927953
2.16,34,66.986804
2.15,35,67.047318
2.14,36,67.108593
2.15,35,67.168939
2.15,35,67.230121
2.14,36,67.293685
2.15,35,67.359278
2.1,40,67.4301
2.16,34,67.490281
2.12,38,67.554896
2.16,34,67.614695
2.16,34,67.672301
2.12,38,67.736939
2.16,34,67.797794
2.14,36,67.866195
2.14,36,67.930928
2.16,34,67.991611
2.15,35,68.055135
2.13,37,68.122113
2.15,35,68.185732
2.16,34,68.246236
2.12,38,68.31517
2.14,36,69.383851
2.14,36,69.452064
2.15,35,69.514682
2.15,35,69.577141
2.15,35,69.637668
2.15,35,69.697668
2.16,34,69.75735
2.16,34,69.816341
2.16,34,69.874804
2.16,34,69.933825
2.14,36,69.996465
2.16,34,70.059858
2.15,35,70.12014
2.13,37,70.183648
2.16,34,70.24723
2.15,35,70.310433
2.16,34,70.369084
2.12,38,70.434403
2.14,36,70.500277
2.16,34,70.561885
2.13,37,70.62698
2.14,36,70.688204
2.16,34,70.746002
2.16,34,70.803773
2.12,38,70.8734
2.16,34,70.93461
2.16,34,70.995231
2.16,34,71.058765
2.14,36,71.122435
2.15,35,71.652947
2.16,34,71.710883
2.16,34,71.768898
2.16,34,71.832584
2.15,35,71.89258
2.16,34,71.951132
2.16,34,72.009664
2.16,34,72.068408
2.16,34,72.127748
2.16,34,72.280713
2.16,34,72.343638
2.16,34,72.402128
2.15,35,72.462574
2.16,34,72.521622
2.14,36,72.588633
2.16,34,72.646231
2.16,34,72.706334
2.16,34,72.766382
2.15,35,72.826035
2.16,34,72.884841
2.14,36,72.94991
2.15,35,73.009858
2.14,36,73.071484
2.15,35,73.132408
2.14,36,73.195145
2.14,36,73.258944
2.16,34,73.316873
2.16,34,73.399112
2.16,34,73.484995
2.15,35,73.546662
2.16,34,74.191413
2.15,35,74.256337
2.15,35,74.320047
2.16,34,74.379896
2.16,34,74.444343
2.16,34,74.504771
2.16,34,74.564974
2.12,38,74.637989
2.16,34,74.698937
2.15,35,74.760198
2.14,36,74.823857
2.13,37,74.887546
2.16,34,74.946033
2.16,34,75.00532
2.16,34,75.068046
2.16,34,75.295266
2.14,36,75.362599
2.16,34,75.426113
2.16,34,75.489681
2.16,34,75.549973
2.16,34,75.61132
2.15,35,75.68535
2.16,34,75.745713
2.16,34,75.810632
2.16,34,75.875137
2.15,35,75.946493
2.15,35,76.008738
2.16,34,76.070076
2.16,34,76.146335
2.16,34,76.222464
2.15,35,76.908612
2.16,34,76.966741
2.15,35,77.026835
2.16,34,77.085219
2.16,34,77.144167
2.14,36,77.206615
2.16,34,77.265732
2.14,36,77.327663
2.16,34,77.385691
2.16,34,77.445295
2.15,35,77.507456
2.12,38,77.576907
2.16,34,77.636523
2.16,34,77.693665
2.15,35,77.758014
2.15,35,77.822214
2.15,35,77.883541
2.16,34,77.944943
2.16,34,78.005535
2.16,34,78.063416
2.15,35,78.123645
2.16,34,78.183317
2.16,34,78.241178
2.16,34,78.301321
2.15,35,78.361737
2.16,34,78.420616
2.16,34,78.478249
2.16,34,78.537874
2.16,34,78.597001
2.16,34,79.144902
2.15,35,79.207637
2.16,34,79.271067
2.15,35,79.332668
2.15,35,79.392647
2.16,34,79.450582
2.15,35,79.510083
2.16,34,79.568321
2.16,34,79.626739
2.16,34,79.685256
2.16,34,79.744675
2.16,34,79.807359
2.16,34,80.054656
2.16,34,80.114203
2.16,34,80.174531
2.16,34,80.2343
2.16,34,80.294297
2.16,34,80.355045
2.15,35,80.415974
2.16,34,80.474366
2.16,34,80.533393
2.16,34,80.592386
2.16,34,80.651638
2.16,34,80.712919
2.16,34,80.773321
2.16,34,80.834556
2.16,34,80.893148
2.16,34,80.953297
2.16,34,81.018079
2.16,34,81.077769
2.15,35,81.608534
2.16,34,81.672956
2.16,34,81.732328
2.16,34,81.791122
2.16,34,81.848838
2.16,34,81.907055
2.16,34,81.965182
2.15,35,82.028679
2.16,34,82.088638
2.16,34,82.146519
2.16,34,82.206378
2.14,36,82.269504
2.16,34,82.331269
2.16,34,82.389205
2.16,34,82.448225
2.16,34,82.506702
2.16,34,82.564941
2.16,34,82.621919
2.16,34,82.680435
2.16,34,82.741931
2.16,34,82.806975
2.15,35,82.873231
2.16,34,82.933676
2.16,34,82.993354
2.16,34,83.057758
2.16,34,83.12419
2.16,34,83.186599
2.16,34,83.248296
2.16,34,83.311493
2.14,36,83.452518
2.16,34,84.004773
2.16,34,84.064403
2.16,34,84.234636
2.16,34,84.297015
2.16,34,84.357885
2.16,34,84.4182
2.16,34,84.477479
2.16,34,84.537701
2.16,34,84.597723
2.15,35,84.658151
2.16,34,84.717152
2.16,34,84.782099
2.16,34,84.845505
2.16,34,84.908064
2.16,34,84.972806
2.15,35,85.038303
2.16,34,85.099338
2.16,34,85.163239
2.16,34,85.227126
2.16,34,85.289968
2.16,34,85.348929
2.16,34,85.413273
2.16,34,85.478553
2.16,34,85.540489
2.16,34,85.603049
2.14,36,85.667025
2.15,35,85.727556
2.15,35,85.78813
2.16,34,85.847697
2.16,34,85.907005
2.15,35,86.455682
2.16,34,86.515951
2.16,34,86.579325
2.16,34,86.641382
2.16,34,86.702915
2.16,34,86.764521
2.16,34,86.824321
2.16,34,86.883436
2.16,34,86.942964
2.16,34,87.002343
2.16,34,87.061499
2.16,34,87.12059
2.16,34,87.180137
2.15,35,87.241522
2.16,34,87.307997
2.16,34,87.368626
2.15,35,87.428143
2.14,36,87.494477
2.16,34,87.555591
2.16,34,87.617048
2.16,34,87.675389
2.16,34,87.735367
2.16,34,87.79315
2.16,34,87.85079
2.16,34,87.907512
2.16,34,87.967141
2.16,34,88.025669
2.16,34,88.087126
2.16,34,88.148206
2.16,34,88.208959
2.13,37,88.667801
2.03,47,88.749471
2.07,43,88.825399
2.09,41,88.900934
2.11,39,88.973302
2.09,41,89.048991
2.15,35,89.112256
2.11,39,89.185038
2.12,38,89.249974
2.16,34,89.309523
2.14,36,89.373549
2.13,37,89.440696
2.16,34,89.498143
2.08,42,89.5715
2.11,39,89.637891
2.13,37,89.702008
2.12,38,89.766786
2.11,39,89.833964
2.09,41,89.904728
2.14,36,89.96875
2.14,36,90.036537
2.14,36,90.099381
2.16,34,90.158684
2.16,34,90.218917
1.88,62,90.328636
2.11,39,90.397771
2.12,38,91.094284
2.1,40,91.165337
1.99,51,91.257931
2.16,34,91.48386
2.1,40,91.597964
2.12,38,91.669405
2.14,36,91.732506
2.16,34,91.794724
2.15,35,91.858717
2.13,37,91.924106
2.13,37,91.991895
2.1,40,92.066548
2.15,35,92.132766
2.15,35,92.196953
2.11,39,92.270312
2.16,34,92.334963
1.99,51,92.429894
2.16,34,92.497624
2.15,35,92.610862
2.14,36,92.679363
2.13,37,92.752132
2.1,40,92.831579
2.13,37,92.903483
2.12,38,92.975713
2.16,34,93.038582
2.12,38,93.112464
2.15,35,93.178402
2.16,34,93.722916
2.14,36,93.785816
2.16,34,93.844868
2.16,34,93.902524
2.14,36,93.966133
2.16,34,94.024737
2.16,34,94.084376
2.14,36,94.146779
2.13,37,94.211376
2.16,34,94.270073
2.15,35,94.330752
2.14,36,94.393226
2.14,36,94.455993
2.14,36,94.51733
2.16,34,94.581827
2.13,37,94.644777
2.16,34,94.707008
2.12,38,94.773403
2.15,35,94.833833
2.15,35,94.894316
2.04,46,94.975949
2.13,37,95.040274
2.14,36,95.103672
2.15,35,95.163518
2.15,35,95.22496
2.16,34,95.283762
2.16,34,95.342349
2.16,34,95.400335
2.12,38,95.466119
2.16,34,96.083072
2.15,35,96.142506
2.16,34,98.781327
2.16,34,98.846121
2.15,35,98.908362
2.15,35,98.970984
2.16,34,99.0355
2.16,34,99.103699
2.16,34,99.172463
2.16,34,99.232896
2.16,34,99.296046
2.16,34,99.356415
2.15,35,99.417514
2.13,37,99.486928
2.15,35,99.552303
2.15,35,99.614787
2.16,34,99.673517
2.16,34,99.731167
2.16,34,99.791353
2.16,34,99.849892
2.12,38,99.986426
2.15,35,100.049881
2.15,35,100.113284
2.15,35,100.17659
2.15,35,100.238472
2.15,35,100.30375
2.15,35,100.366854
2.1,40,100.438312
2.1,40,100.511289
2.15,35,101.071176
2.16,34,101.133662
2.15,35,101.195478
2.14,36,101.257149
2.16,34,101.315729
2.13,37,101.379172
2.16,34,101.438272
2.16,34,101.515599
2.1,40,101.617628
2.15,35,101.680313
2.16,34,101.741193
2.14,36,101.804641
2.14,36,101.871701
2.16,34,101.932177
2.16,34,101.99323
2.16,34,102.057163
2.16,34,102.11975
2.15,35,102.185244
2.16,34,102.245145
2.15,35,102.310853
2.13,37,102.382651
2.15,35,102.445913
2.15,35,102.510297
2.15,35,102.582208
2.15,35,102.64428
2.14,36,102.707972
2.16,34,102.973102
2.15,35,103.036999
2.15,35,103.097992
2.16,34,103.163266
2.16,34,103.829318
2.14,36,103.890594
2.16,34,103.950938
2.16,34,104.013995
2.15,35,104.07778
2.15,35,104.137182
2.16,34,104.195155
2.16,34,104.25335
2.16,34,104.317559
2.16,34,104.377255
2.16,34,104.437194
2.16,34,104.496691
2.16,34,104.558532
2.15,35,104.620307
2.16,34,104.680627
2.15,35,104.741598
2.16,34,104.809297
2.16,34,104.972301
2.16,34,105.036232
2.16,34,105.096839
2.16,34,105.155026
2.16,34,105.214592
2.16,34,105.27282
2.16,34,105.331692
2.16,34,105.390718
2.16,34,105.450686
2.16,34,105.510482
2.16,34,105.572865
2.15,35,105.632507
2.16,34,105.690706
2.16,34,106.250794
2.15,35,106.312764
2.16,34,106.373468
2.16,34,106.433408
2.16,34,106.493698
2.16,34,106.553871
2.16,34,106.613138
2.16,34,106.693874
2.16,34,106.766654
2.16,34,106.826537
2.16,34,106.918493
2.16,34,106.983159
2.16,34,107.052778
2.15,35,107.123552
2.15,35,107.191918
2.16,34,107.252572
2.16,34,107.313064
2.16,34,107.371125
2.16,34,107.432452
2.16,34,107.493249
2.16,34,107.556137
2.16,34,107.615831
2.16,34,107.674759
2.16,34,107.734426
2.16,34,107.792638
2.12,38,107.857171
2.16,34,107.914598
2.16,34,107.974119
2.16,34,108.033349
2.16,34,108.668894
2.16,34,108.729888
2.16,34,108.789726
2.16,34,108.850033
2.16,34,108.910112
2.16,34,108.971537
2.16,34,109.031617
2.16,34,109.091851
2.16,34,109.149685
2.16,34,109.212036
2.16,34,109.273216
2.16,34,109.334457
2.15,35,109.399727
2.16,34,109.462055
2.16,34,109.520249
2.15,35,109.581085
2.16,34,109.638747
2.16,34,109.69808
2.15,35,109.757423
2.16,34,109.818545
2.16,34,109.879561
2.16,34,109.940251
2.15,35,110.002437
2.16,34,110.064484
2.16,34,110.123266
2.16,34,110.183729
2.16,34,110.247354
2.16,34,110.310962
2.16,34,110.372241
2.16,34,110.437386
2.16,34,111.043519
2.16,34,111.109768
2.16,34,111.17344
2.16,34,111.233446
2.16,34,111.296004
2.16,34,111.370948
2.16,34,111.433944
2.16,34,111.496558
2.16,34,111.560176
2.16,34,111.623624
2.16,34,111.683363
2.16,34,111.743432
2.16,34,111.801681
2.15,35,111.862017
2.16,34,111.923577
2.16,34,111.982791
2.15,35,112.045995
2.15,35,112.106142
2.16,34,112.164601
2.16,34,112.224091
2.16,34,112.288096
2.16,34,112.351355
2.16,34,112.413339
2.16,34,112.473559
2.15,35,112.539196
2.16,34,112.597458
2.16,34,112.655692
2.16,34,112.715555
2.16,34,112.773981
2.16,34,113.027041
2.15,35,113.653834
2.15,35,113.71557
2.16,34,113.773624
2.16,34,113.833117
2.16,34,113.894526
2.16,34,113.953777
2.16,34,114.01591
2.16,34,114.07592
2.16,34,114.135955
2.16,34,114.196176
2.16,34,114.257165
2.16,34,114.317685
2.16,34,114.379668
2.16,34,114.446922
2.16,34,114.510192
2.15,35,114.572911
2.16,34,114.630981
2.16,34,114.689063
2.16,34,114.747049
2.16,34,114.804795
2.16,34,114.8627
2.16,34,114.920313
2.16,34,114.977867
2.16,34,115.036246
2.16,34,115.101175
2.16,34,115.15888
2.16,34,115.219228
2.16,34,115.27726
2.16,34,115.335761
2.16,34,115.395442
2.16,34,116.058402
2.14,36,116.120287
2.16,34,116.178442
2.16,34,116.238139
2.16,34,116.30082
2.16,34,116.361774
2.16,34,116.423104
2.16,34,116.484041
2.16,34,116.545153
2.16,34,116.607725
2.16,34,116.666009
2.16,34,116.726524
2.16,34,116.789733
2.16,34,116.848284
2.16,34,116.9078
2.16,34,116.966185
2.16,34,117.026101
2.16,34,117.083954
2.16,34,117.143469
2.16,34,117.205594
2.16,34,117.266769
2.16,34,117.325618
2.16,34,117.383226
2.16,34,117.440887
2.16,34,117.499713
2.12,38,117.580446
2.16,34,117.644449
2.16,34,117.704798
2.15,35,117.76977
2.16,34,117.835684
2.16,34,118.690194
2.16,34,118.750032
2.16,34,118.809586
2.16,34,118.870983
2.16,34,118.928882
2.16,34,118.98714
2.16,34,119.045321
2.16,34,119.104898
2.16,34,119.162796
2.16,34,119.224297
2.16,34,119.287428
2.16,34,119.346046
2.16,34,119.405009
2.15,35,119.46439
2.16,34,119.523308
2.16,34,119.58359
2.16,34,119.650599
2.16,34,119.711508
2.15,35,119.771721
2.16,34,119.830005
2.16,34,119.888476
2.16,34,119.946264
2.16,34,120.004782
2.16,34,120.06668
2.16,34,120.126879
2.16,34,120.187175
2.16,34,120.245916
2.16,34,120.304662
2.16,34,120.365237
2.16,34,120.423201
2.16,34,121.151962
2.16,34,121.209995
2.16,34,121.269531
2.16,34,121.328446
2.16,34,121.386231
2.16,34,121.447927
2.16,34,121.505565
2.16,34,121.566679
2.15,35,121.627888
2.16,34,121.686964
2.16,34,121.751395
2.16,34,121.813529
2.16,34,121.878329
2.16,34,121.937226
2.16,34,121.997101
2.16,34,122.057073
2.16,34,122.118438
2.16,34,122.176685
2.16,34,122.238299
2.16,34,122.297814
2.16,34,122.35652
2.16,34,122.41684
2.16,34,122.476681
2.16,34,122.545329
2.16,34,122.603728
2.16,34,122.752704
2.16,34,122.819293
2.16,34,122.884765
2.16,34,122.944875
2.16,34,123.00213
2.16,34,123.064494
2.16,34,123.585616
2.15,35,123.840553
2.16,34,123.909256
2.16,34,123.971297
2.16,34,124.031039
2.16,34,124.091769
2.16,34,124.151952
2.16,34,124.211728
2.16,34,124.272534
2.16,34,124.333222
2.16,34,124.392308
2.16,34,124.451728
2.12,38,124.519699
2.16,34,124.580492
2.16,34,124.638297
2.16,34,124.696406
2.16,34,124.755558
2.16,34,124.814363
2.16,34,124.87447
2.16,34,124.937493
2.16,34,124.995866
2.16,34,125.058455
2.16,34,125.12021
2.16,34,125.181425
2.16,34,125.240557
2.16,34,125.302254
2.16,34,125.359962
2.16,34,125.419472
2.16,34,125.477307
2.16,34,126.102982
2.16,34,126.164392
2.16,34,126.224257
2.16,34,126.284815
2.16,34,126.343166
2.16,34,126.403316
2.16,34,126.461842
2.15,35,126.520722
2.16,34,126.580629
2.16,34,126.639606
2.16,34,126.703258
2.16,34,126.763475
2.16,34,126.823572
2.16,34,126.886575
