#{"t_start": 1758583306.6425014, "env_id": "None"}
r,l,t
-3.92,393,2.054576
-2.6,211,2.427859
-2.18,219,2.808933
-1.76,127,3.02669
-1.3,81,3.686694
-0.84,85,3.8343
-1.06,57,3.933802
-0.79,30,3.988255
-0.91,92,4.150587
-1.68,169,4.445037
-1.35,136,4.693943
-1.18,69,4.816202
-0.96,97,4.984196
-6.41,642,6.781567
-2.89,340,7.380445
-9.0,1000,9.619035
-9.0,1000,12.06481
-3.98,648,13.642879
-0.58,9,13.659168
-1.03,54,13.75467
-1.23,124,13.966229
-0.77,327,14.534777
-2.14,464,15.960902
-2.23,224,16.35564
0.77,173,16.644176
-0.77,327,17.20108
-0.77,78,17.819879
-0.82,83,17.961237
-0.89,90,18.116707
-0.72,73,18.248422
-0.16,266,18.71214
-1.17,118,18.908646
-2.34,235,19.317254
-1.18,119,19.517382
-0.73,74,20.089462
1.13,137,20.328775
-0.93,94,20.487283
-0.77,78,20.62167
-0.67,68,20.738306
-0.77,78,20.872487
-0.65,66,20.98433
1.19,131,21.210183
1.57,93,21.375211
1.41,109,21.561684
-0.47,48,21.646211
-0.54,55,21.740497
1.67,83,22.39252
1.67,83,22.534986
1.95,55,22.628244
-0.47,48,22.890153
1.2,130,23.125762
1.45,105,23.311862
-0.67,68,23.436858
1.6,90,23.593467
1.3,120,23.807881
1.82,68,26.631111
-0.71,72,26.76362
-0.71,72,26.889932
-0.35,36,26.951116
1.58,92,27.584521
-1.55,156,27.910545
1.52,98,28.080218
-0.67,68,28.200013
1.42,108,28.390746
1.67,83,28.531296
1.85,65,28.655992
1.68,82,28.796738
1.77,73,28.920413
1.73,77,29.051181
1.56,94,29.213284
-1.09,110,29.873916
1.64,86,30.020722
1.8,70,30.14153
1.83,67,30.263072
1.68,82,30.404292
1.92,58,30.504033
1.69,81,30.641178
-0.74,75,30.775717
1.94,56,30.872594
1.82,68,30.987308
1.77,73,31.114245
-0.29,30,31.166025
1.9,60,31.267908
1.73,77,31.404543
1.55,95,32.046251
1.53,97,32.21516
-0.76,77,32.346944
-0.91,92,32.505597
1.85,65,32.61584
1.89,61,32.721114
1.82,68,32.84078
-0.61,62,32.953983
1.97,53,33.051111
1.8,70,33.170438
1.01,149,33.424783
1.86,64,33.536505
1.56,94,33.695625
1.78,72,34.302135
1.76,74,34.429501
1.82,68,34.545881
1.94,56,34.640381
1.87,63,34.747137
1.86,64,34.859439
1.77,73,34.991511
1.73,77,35.123776
1.46,104,35.304137
1.85,65,35.416917
1.87,63,35.635746
1.6,90,35.790673
1.52,98,35.965706
1.66,84,36.133056
1.88,62,36.747742
1.64,86,36.896344
1.97,53,36.986259
1.89,61,37.096815
1.9,60,37.202037
1.91,59,37.301255
1.86,64,37.410514
1.93,57,37.50704
1.95,55,37.600904
1.57,93,37.758075
1.92,58,37.858255
1.94,56,37.958449
2.07,43,38.03242
1.87,63,38.146571
1.96,54,38.239014
1.73,77,38.371993
1.95,55,38.948541
2.01,49,39.032462
1.96,54,39.1305
2.04,46,39.210232
1.96,54,39.304199
1.97,53,39.403593
1.9,60,39.504802
1.95,55,39.598092
1.96,54,39.688441
1.77,73,39.812801
1.98,52,39.899645
2.07,43,39.97601
2.03,47,40.065383
1.96,54,40.165958
1.92,58,40.264671
1.98,52,40.353373
1.77,73,40.478551
1.94,56,40.573926
1.98,52,40.662495
1.72,78,41.29675
1.95,55,41.39052
1.91,59,41.490758
1.93,57,41.589319
1.95,55,41.686937
1.95,55,41.779315
1.97,53,41.871043
2.07,43,41.946139
2.06,44,42.021494
2.06,44,42.09577
1.94,56,42.190149
2.05,45,42.282482
2.02,48,42.366454
2.09,41,42.437137
1.97,53,42.527774
1.99,51,42.613441
1.61,89,42.763199
1.91,59,42.862511
2.03,47,42.942895
2.02,48,43.518924
2.01,49,43.604428
1.9,60,43.706469
2.01,49,43.789471
2.02,48,43.872234
2.05,45,43.949113
1.93,57,44.046844
1.99,51,44.134557
2.01,49,44.221763
2.04,46,44.302187
2.06,44,44.381311
1.94,56,44.475657
1.97,53,44.565292
2.04,46,44.644383
2.0,50,44.737939
2.05,45,44.818238
1.96,54,44.912989
2.04,46,44.994344
1.97,53,45.086254
2.07,43,45.160947
1.8,70,45.815057
2.04,46,45.927592
2.07,43,46.015141
2.05,45,46.102362
2.04,46,46.184894
2.05,45,46.262426
2.11,39,46.330345
1.62,88,46.485674
1.98,52,46.575472
2.07,43,46.64817
2.06,44,46.72365
2.0,50,46.815086
1.93,57,46.913627
2.03,47,46.994406
2.02,48,47.080976
2.11,39,47.147578
2.09,41,47.217876
2.08,42,47.290684
1.95,55,47.383687
2.06,44,47.465606
2.05,45,47.549677
1.98,52,47.637504
2.0,50,48.164974
2.05,45,48.24174
2.02,48,48.326021
2.05,45,48.401924
2.01,49,48.486894
2.06,44,48.566231
2.02,48,48.647352
2.08,42,48.7185
2.07,43,48.792251
2.05,45,48.871246
2.09,41,48.950219
2.11,39,49.022449
2.07,43,49.198565
2.03,47,49.279292
2.06,44,49.355556
