#{"t_start": 1758583306.6361687, "env_id": "None"}
r,l,t
-4.32,433,2.130166
-0.44,45,2.207298
-1.08,59,2.309831
-2.77,278,2.801367
-0.79,30,2.85281
-4.55,506,4.250455
-2.17,218,4.645823
-9.5,1000,7.071218
-3.49,350,7.683034
-9.0,1000,9.958983
-5.8,830,12.072948
-4.03,404,13.229044
-0.82,83,13.373649
-2.52,502,14.244982
-4.06,656,16.001128
-0.93,44,16.080181
-0.73,124,16.298767
-3.94,644,17.87743
-0.72,322,18.434886
-1.09,359,19.056878
-1.51,152,19.319909
-1.93,194,20.0937
1.36,114,20.294443
-0.62,63,20.399553
1.0,150,20.656624
0.51,199,20.997824
-0.4,41,21.070928
-0.71,72,21.193052
1.4,110,21.386671
1.21,129,21.610532
-0.56,57,21.707379
1.43,107,22.400477
-0.59,60,22.504142
1.8,70,22.622081
1.64,86,22.951547
-1.49,150,23.221559
1.45,105,23.409586
-0.49,50,23.500879
1.79,71,23.623915
-0.54,55,23.720644
1.45,105,26.613113
1.33,117,26.825078
-1.11,112,27.493264
-0.47,48,27.575049
1.93,57,27.680951
-0.63,64,27.840014
1.78,72,27.96537
1.38,112,28.161483
1.58,92,28.320031
1.52,98,28.491732
1.88,62,28.600159
1.64,86,28.759003
-0.66,67,28.871509
1.58,92,29.026716
1.34,116,29.227869
-0.46,47,29.781722
1.74,76,29.911278
1.9,60,30.012915
1.82,68,30.129951
1.44,106,30.320046
1.46,104,30.498255
1.59,91,30.652627
-0.43,44,30.731197
1.33,117,30.935225
1.84,66,31.046818
1.66,84,31.192578
-0.61,62,31.298995
-0.67,68,31.41954
-0.55,56,31.513077
1.87,63,32.100868
1.65,85,32.250415
1.89,61,32.354833
1.61,89,32.508232
1.34,116,32.707225
1.76,74,32.834761
1.8,70,32.963682
-0.61,62,33.076039
1.93,57,33.173076
-0.65,66,33.28467
1.86,64,33.393919
-0.5,51,33.484182
1.68,82,33.623858
1.78,72,33.745381
1.62,88,34.379826
2.02,48,34.463544
1.89,61,34.567287
-0.59,60,34.668432
1.95,55,34.761631
2.0,50,34.848874
1.95,55,34.952067
1.99,51,35.038766
1.66,84,35.182866
1.62,88,35.336072
1.87,63,35.446874
-0.67,68,35.67229
1.68,82,35.814188
1.69,81,35.953701
1.72,78,36.112468
1.94,56,36.722194
1.81,69,36.841638
1.97,53,36.931626
1.88,62,37.042309
1.83,67,37.15869
1.88,62,37.265368
1.82,68,37.380491
1.84,66,37.492794
1.92,58,37.591491
1.81,69,37.70925
1.89,61,37.812065
1.8,70,37.936942
1.68,82,38.081417
1.94,56,38.180448
1.97,53,38.271242
1.86,64,38.381526
1.81,69,38.981548
1.96,54,39.075437
1.85,65,39.191266
1.98,52,39.282092
1.96,54,39.38373
1.95,55,39.477697
1.76,74,39.602434
1.76,74,39.727484
1.93,57,39.823984
1.81,69,39.942976
2.01,49,40.031929
1.92,58,40.138831
1.57,93,40.301173
1.99,51,40.388494
1.94,56,40.484634
1.87,63,40.592255
1.99,51,40.67878
1.82,68,41.295857
2.0,50,41.380328
2.04,46,41.45968
1.89,61,41.562659
2.0,50,41.652661
2.04,46,41.731231
2.06,44,41.805961
