#{"t_start": 1758583306.6404061, "env_id": "None"}
r,l,t
-0.76,27,1.37175
-1.86,187,1.745348
-1.17,118,1.950829
-1.38,89,2.105153
-3.65,316,2.664435
-5.45,496,4.044305
-0.63,14,4.069933
-1.4,141,4.308402
-2.39,290,4.8338
-2.61,262,5.461761
-9.5,1000,7.71775
-9.0,1000,9.992247
-4.01,651,11.795783
-3.27,577,13.251194
-1.72,422,13.982464
-1.27,128,14.20698
-0.92,93,14.364339
-0.93,343,15.58656
-0.04,254,16.02167
-0.71,72,16.151347
-1.16,117,16.355841
-3.85,635,17.917853
0.67,183,18.238602
0.96,154,18.499423
0.38,212,18.86875
-0.64,15,18.893782
-2.56,257,19.339631
1.04,146,20.030711
1.44,106,20.212789
-0.84,85,20.362309
-0.65,66,20.474079
-0.52,53,20.565651
-0.33,34,20.623637
1.32,118,20.826642
1.45,105,21.006495
-0.63,64,21.118659
1.28,122,21.331557
-0.48,49,21.415399
1.12,138,21.653364
-0.7,71,21.774962
-1.35,136,22.518364
-0.6,61,22.621614
1.7,80,22.940309
1.12,138,23.189584
-0.95,96,23.359444
-0.83,84,23.512648
-0.47,48,23.595438
-0.84,85,23.744261
1.31,119,26.660989
-0.66,67,26.785659
1.26,124,27.475573
-0.53,54,27.567527
-0.5,51,27.661607
-0.81,82,27.853897
1.83,67,27.970003
1.73,77,28.103555
-0.48,49,28.190259
1.46,104,28.373231
-0.72,23,28.414504
1.53,97,28.579352
1.51,99,28.761712
-0.55,56,28.855879
1.57,93,29.012497
-0.54,55,29.110593
-0.38,39,29.175662
1.45,105,29.82883
-0.43,44,29.903795
1.76,74,30.029386
-0.54,55,30.124073
1.67,83,30.27412
1.45,105,30.455025
-0.73,74,30.580429
1.84,66,30.694525
-0.52,53,30.790603
1.85,65,30.90241
1.87,63,31.007826
1.86,64,31.119754
1.85,65,31.230375
1.72,78,31.369056
1.65,85,31.512446
1.68,82,32.135177
1.78,72,32.260296
-0.43,44,32.335234
1.86,64,32.447
1.75,75,32.574018
1.91,59,32.675167
1.82,68,32.791267
1.62,88,32.952322
1.98,52,33.048013
1.37,113,33.239709
1.9,60,33.342738
1.8,70,33.464235
1.62,88,33.614757
1.78,72,33.736076
1.8,70,34.339283
1.94,56,34.436756
1.66,84,34.580009
1.76,74,34.705893
1.85,65,34.816
1.1,140,35.06596
1.67,83,35.208654
1.7,80,35.347116
1.64,86,35.606287
1.94,56,35.701983
1.97,53,35.794458
1.87,63,35.903835
2.02,48,35.999225
1.74,76,36.149317
1.97,53,36.744827
2.02,48,36.828776
1.86,64,36.937671
1.74,76,37.071782
1.97,53,37.165599
1.76,74,37.29133
1.87,63,37.398599
1.95,55,37.492136
1.78,72,37.614687
1.68,82,37.753515
1.86,64,37.863979
1.85,65,37.979524
1.91,59,38.088045
1.79,71,38.209044
1.96,54,38.301337
1.95,55,38.39782
1.92,58,38.977513
2.07,43,39.052261
1.93,57,39.154861
1.88,62,39.262865
1.98,52,39.351493
1.97,53,39.451872
1.97,53,39.541296
2.03,47,39.620589
1.98,52,39.707863
1.95,55,39.800994
1.77,73,39.925443
2.0,50,40.016042
2.0,50,40.10938
1.85,65,40.226304
1.96,54,40.317016
1.87,63,40.4259
2.03,47,40.506796
2.03,47,40.586434
1.91,59,40.686559
1.98,52,41.276368
1.9,60,41.377919
1.95,55,41.472695
2.06,44,41.546633
1.94,56,41.64668
1.91,59,41.747523
1.99,51,41.835866
2.02,48,41.918502
2.0,50,42.004073
1.82,68,42.120395
1.87,63,42.227948
1.93,57,42.341784
1.92,58,42.440899
1.64,86,42.587241
1.96,54,42.678085
1.93,57,42.77369
1.96,54,42.864489
1.99,51,42.951528
2.02,48,43.52748
2.07,43,43.603157
2.01,49,43.686248
2.03,47,43.765534
2.05,45,43.843163
1.87,63,43.951081
1.83,67,44.066107
1.85,65,44.178225
1.97,53,44.272888
1.91,59,44.378438
1.98,52,44.465698
1.9,60,44.567285
2.12,38,44.632544
2.0,50,44.723113
2.02,48,44.811865
1.8,70,44.933837
2.02,48,45.019758
2.02,48,45.102634
2.03,47,45.183621
1.96,54,45.809969
2.06,44,45.907581
2.09,41,46.002486
2.07,43,46.087416
2.06,44,46.162287
2.03,47,46.247009
2.01,49,46.332299
2.04,46,46.414847
2.1,40,46.484357
2.0,50,46.570907
2.09,41,46.63976
2.0,50,46.725625
2.04,46,46.809809
2.02,48,46.892672
1.94,56,46.989654
2.01,49,47.077772
2.03,47,47.158369
1.98,52,47.247507
1.98,52,47.336736
2.02,48,47.417918
2.09,41,47.497635
2.05,45,47.57903
2.08,42,48.091107
2.08,42,48.163257
2.09,41,48.233544
2.14,36,48.297206
2.06,44,48.371855
2.06,44,48.446676
2.02,48,48.533986
1.94,56,48.628813
2.09,41,48.698652
2.06,44,48.773311
1.99,51,48.862097
2.08,42,48.941808
2.02,48,49.031718
2.09,41,49.20411
2.12,38,49.269125
2.13,37,49.333326
2.06,44,49.408132
1.91,59,49.509157
1.98,52,49.60301
2.09,41,49.672525
2.12,38,49.738144
2.1,40,49.806243
2.06,44,49.885004
2.1,40,49.958572
2.11,39,50.621396
2.16,34,50.68015
2.1,40,50.748303
2.06,44,50.823327
2.07,43,50.897204
2.12,38,50.963457
2.07,43,51.047277
2.12,38,51.12
2.05,45,51.19705
2.11,39,51.264009
2.08,42,51.33617
2.12,38,51.401719
2.09,41,51.472758
2.1,40,51.541478
2.02,48,51.624941
2.08,42,51.701139
2.05,45,51.776577
2.01,49,51.860809
2.09,41,51.933815
2.08,42,52.007428
2.1,40,52.077041
2.07,43,52.150182
1.97,53,52.23976
1.98,52,52.329866
2.08,42,52.911751
2.14,36,52.975146
2.14,36,53.042885
2.08,42,53.115272
2.14,36,53.176045
2.1,40,53.244974
2.11,39,53.312486
2.08,42,53.384921
2.14,36,53.448936
2.15,35,53.508538
2.12,38,53.574182
2.15,35,53.634987
2.11,39,53.702049
2.11,39,53.772918
2.14,36,53.835054
2.12,38,53.902586
2.04,46,53.980166
2.06,44,54.057954
2.14,36,54.120126
2.14,36,54.18143
2.1,40,54.249481
2.1,40,54.317489
2.12,38,54.384563
2.13,37,54.449662
2.08,42,54.519799
2.09,41,54.589144
2.12,38,55.120781
2.15,35,55.181908
2.11,39,55.249157
2.1,40,55.319723
2.15,35,55.380752
2.05,45,55.458323
2.13,37,55.522674
2.12,38,55.587896
2.12,38,55.658354
2.14,36,55.724207
2.15,35,55.785485
2.1,40,55.858724
2.09,41,55.92968
2.08,42,56.000974
2.1,40,56.071343
2.12,38,56.137041
2.13,37,56.201547
2.11,39,56.269738
2.12,38,56.334585
2.13,37,56.398854
2.13,37,56.462646
2.1,40,56.530474
2.11,39,56.599808
2.15,35,56.659725
2.12,38,56.72503
2.15,35,56.788764
2.16,34,56.848423
2.14,36,57.390846
1.95,55,57.488313
2.08,42,57.562605
2.16,34,57.621293
2.15,35,57.681772
2.12,38,57.748163
2.12,38,57.816008
2.13,37,57.882624
2.12,38,57.954045
2.12,38,58.020952
2.13,37,58.084717
2.11,39,58.152552
2.13,37,58.217296
2.13,37,58.280753
2.12,38,58.348329
2.14,36,58.412492
2.08,42,58.488864
2.12,38,58.554646
2.05,45,58.631542
2.13,37,58.695707
2.14,36,58.755686
2.09,41,58.826621
2.12,38,58.894614
1.91,59,59.003074
2.11,39,59.076339
2.15,35,59.136802
2.14,36,59.644668
2.11,39,59.710359
2.15,35,59.769991
2.16,34,59.827973
2.12,38,59.89454
2.13,37,59.960285
2.14,36,60.036965
2.13,37,60.104212
2.13,37,60.16744
2.14,36,60.228611
2.13,37,60.295263
2.13,37,60.364055
2.15,35,60.425763
2.14,36,60.489691
2.14,36,60.552862
2.12,38,60.617991
2.14,36,60.682224
2.13,37,60.74787
2.14,36,60.812477
2.16,34,60.872495
2.13,37,60.939381
2.16,34,61.001591
2.15,35,61.071317
2.07,43,61.148945
2.08,42,61.228956
2.08,42,61.308474
2.13,37,61.372987
2.13,37,61.437121
2.15,35,62.018008
2.15,35,62.081864
2.15,35,62.146294
2.14,36,62.209486
2.12,38,62.276052
2.16,34,62.336969
2.13,37,62.401413
2.15,35,62.463386
2.15,35,62.525317
2.13,37,62.59265
2.14,36,62.654605
2.12,38,62.719958
2.16,34,62.777335
2.14,36,62.84082
2.13,37,62.904387
2.16,34,62.962175
2.08,42,63.047585
2.15,35,63.118324
2.14,36,63.186285
2.12,38,63.253014
2.13,37,63.319672
2.15,35,63.38115
2.14,36,63.444128
2.16,34,63.502382
2.13,37,63.566059
2.15,35,63.625136
2.14,36,63.6877
2.14,36,63.747949
2.14,36,64.27509
2.15,35,64.334512
2.16,34,64.39505
2.16,34,64.461238
2.13,37,64.525904
2.11,39,64.593795
2.13,37,64.658127
2.14,36,64.723167
2.16,34,64.78331
2.15,35,64.842886
2.15,35,64.903213
2.16,34,64.962225
2.12,38,65.02743
2.14,36,65.089468
2.13,37,65.152222
2.13,37,65.217546
2.14,36,65.283844
2.16,34,65.3411
2.11,39,65.408336
2.16,34,65.466471
2.15,35,65.526208
2.15,35,65.586054
2.06,44,65.660847
2.15,35,65.721135
2.16,34,65.781022
2.12,38,65.845415
2.16,34,65.903401
2.16,34,65.967236
2.16,34,66.026739
2.16,34,66.574721
2.13,37,66.638159
2.15,35,66.698681
2.16,34,66.757875
2.15,35,66.81799
2.13,37,66.885384
2.16,34,66.946887
2.15,35,67.007292
2.15,35,67.067341
2.16,34,67.1257
2.16,34,67.185012
2.13,37,67.24905
2.16,34,67.310999
2.16,34,67.372856
2.16,34,67.433445
2.15,35,67.49516
2.15,35,67.554629
2.13,37,67.619508
2.16,34,67.67721
2.15,35,67.73684
2.15,35,67.800167
2.14,36,67.868215
2.13,37,67.934501
2.15,35,67.99697
2.14,36,68.062001
