#{"t_start": 1758580292.4369493, "env_id": "None"}
r,l,t
-0.22,23,6.662712
-2.37,238,7.090903
-1.07,108,7.284353
-0.78,29,7.336156
-1.93,144,7.595953
-0.84,35,7.667938
-0.81,32,7.727259
-9.0,1000,10.202056
-3.58,359,11.112423
-0.63,14,11.15358
-0.83,34,11.213964
-0.76,27,11.276155
-1.67,168,12.283443
-1.03,54,12.468534
-2.1,261,12.956609
-2.95,296,13.471029
-0.53,4,13.478154
-9.5,1000,15.890886
-9.5,1000,18.126974
-1.46,147,18.387901
-1.09,110,18.581236
-3.99,400,19.743591
-9.5,1000,21.902284
-0.65,16,21.929499
-9.5,1000,24.347818
-3.34,335,24.928169
-1.08,109,25.112954
-6.74,675,26.79081
-3.03,304,27.309475
-0.38,39,27.378299
-0.16,17,27.407892
-9.5,1000,29.628211
-3.09,310,32.252961
-9.0,1000,34.537416
-1.42,143,34.791206
-0.39,40,34.858816
-0.65,66,34.971364
-2.7,271,35.434532
-9.82,983,37.582972
-0.83,84,37.724749
-1.49,150,37.979392
-0.71,22,38.016206
-0.8,81,38.152508
-1.68,119,38.372127
-0.8,31,38.424166
-0.95,46,38.967182
-0.65,16,38.993799
-0.81,32,39.048755
-0.65,66,39.160916
-9.5,1000,41.389751
-1.05,56,41.490151
-2.26,227,41.885585
-0.7,71,42.008339
-0.89,40,42.077896
-5.64,565,43.528805
-0.77,28,43.577332
-0.66,17,43.607317
-0.7,71,43.736676
-3.98,399,44.418632
-0.74,25,44.462026
-0.31,32,44.515685
-0.73,24,44.56187
-0.63,64,44.671597
-1.21,122,44.881454
-0.93,94,45.041021
-0.6,61,45.145932
-3.72,373,46.302909
-0.59,10,46.320581
-2.63,264,46.780951
-0.61,12,46.802501
-1.09,110,46.990719
-0.5,1,46.992625
-0.34,35,47.052587
-0.56,7,47.064756
-0.48,49,47.149135
-0.74,25,47.192242
-0.4,41,47.265507
-0.93,44,47.340644
-1.74,175,48.115081
-0.54,5,48.123696
-0.18,19,48.157073
-0.66,17,48.186271
-0.56,7,48.198161
-2.57,258,48.646362
-4.73,474,49.48509
-0.56,7,49.497268
-0.61,12,49.518584
-0.93,44,49.595575
-0.53,54,49.813583
-0.2,21,49.855222
-0.79,80,50.604289
-1.41,142,50.890095
-0.63,14,50.919018
-0.78,79,51.085953
-1.58,159,51.403331
-1.55,156,51.702654
-0.25,26,51.74732
-0.75,26,51.793214
-0.52,3,51.79916
-0.2,21,51.837491
-0.68,19,51.871257
-0.68,19,51.906841
-0.66,17,51.939709
-0.67,18,51.970424
-0.55,56,52.066409
-3.17,368,53.14748
-2.73,274,53.620814
-0.74,25,53.664102
-0.52,3,53.669754
-0.59,10,53.687293
-0.65,16,53.715237
-0.63,14,53.738989
-0.37,38,53.805508
-2.18,169,56.178026
-0.61,12,56.198271
-0.98,99,56.368983
-0.5,51,56.457223
-0.31,32,56.513034
-0.53,4,56.520127
-0.64,15,56.546925
-1.08,109,56.736943
-2.03,154,57.479769
-0.33,34,57.538756
-0.59,10,57.556206
-1.03,54,57.649957
-0.82,33,57.706172
-1.2,121,57.914571
-1.62,163,58.193357
-1.03,54,58.292688
-0.85,36,58.354781
-1.52,103,58.532477
-0.19,20,58.566859
-0.74,25,58.610438
-0.08,9,58.626022
-1.04,55,58.721635
-1.28,129,58.942662
-0.31,32,58.99766
-0.51,2,59.470279
-1.19,70,59.598241
-0.49,50,59.68868
-0.64,65,59.802849
-0.91,42,59.876857
-0.24,25,59.921178
-0.58,59,60.02403
-0.17,18,60.055022
-2.51,252,60.510661
-1.93,194,60.864713
-0.22,23,60.905847
-4.2,421,62.144397
-0.82,83,62.295745
-0.97,48,62.384097
-0.8,81,62.535165
-0.66,17,62.565097
-0.61,62,62.672881
-0.65,16,62.700526
-0.4,41,62.77371
-1.18,119,62.979755
-0.88,89,63.132808
-0.83,84,63.278473
-0.66,17,63.30816
-1.58,159,63.593029
-0.21,22,64.110608
-0.31,32,64.172041
-2.1,161,64.460789
