#{"t_start": 1758580292.4259193, "env_id": "None"}
r,l,t
-3.52,303,7.176686
-0.66,17,7.206724
-3.77,328,7.806978
-1.13,64,7.9227
-0.62,13,7.946162
-1.59,110,8.193246
-0.51,2,8.197531
-1.2,121,8.420057
-0.54,5,8.431025
-0.93,44,8.510015
-1.87,188,9.457359
-1.46,147,9.732133
-1.79,130,9.968903
-2.57,258,10.42519
-1.09,60,10.718976
-0.51,2,10.723206
-3.87,388,12.237253
-9.5,1000,14.610474
-0.82,33,14.674813
-0.31,32,14.734628
-1.26,127,15.117748
-9.5,1000,17.332961
-2.6,261,17.794453
-9.5,1000,20.006862
-0.57,8,20.021143
-9.0,1000,22.176769
-0.27,28,22.225704
-0.3,31,22.280137
-0.73,24,22.323009
-0.61,12,22.344337
-3.65,366,22.971209
-0.75,26,23.015184
-9.5,1000,25.442861
-0.65,16,25.47363
-0.54,5,25.482958
-0.62,63,26.086113
-0.7,21,26.12236
-0.57,8,26.136147
-0.77,78,26.273132
-0.54,55,26.371018
-0.65,16,26.399066
-0.87,38,26.464119
-0.53,4,26.47175
-1.23,124,26.693222
-0.55,6,26.704042
-0.68,19,26.73798
-3.02,303,27.252298
-9.5,1000,29.476054
-1.05,106,29.659845
-0.5,1,29.661786
-0.54,55,31.359348
-9.5,1000,33.586462
-0.59,60,33.68804
-0.64,65,33.797273
-4.1,411,35.058301
-9.5,1000,37.234086
-0.27,28,37.281972
-1.54,155,37.548835
-0.54,5,37.557358
-0.78,29,37.60737
-9.21,922,39.664907
-0.57,8,39.67966
-0.69,20,39.713992
-8.18,819,41.629026
-1.08,109,41.818058
-5.56,557,42.803795
-0.53,4,42.810725
-0.8,81,42.949548
-0.71,22,42.987128
-0.36,37,43.502983
-0.1,11,43.524842
-0.53,4,43.532013
-0.32,33,43.589941
-2.13,214,43.963417
-0.73,24,44.008401
-1.29,130,44.230373
-0.53,54,44.321384
-0.13,14,44.345232
-1.58,159,44.620845
-0.71,72,44.744461
-0.62,13,44.766742
-0.67,18,44.797422
-0.86,37,44.861144
-9.5,1000,47.101411
-0.59,10,47.118718
-0.82,33,47.175056
-1.68,169,47.466608
-3.15,316,48.486291
-0.71,22,48.523423
-0.54,5,48.533195
-0.56,57,48.633812
-0.71,72,48.760992
-0.51,2,48.765183
-0.83,34,48.829917
-0.44,45,48.907423
-0.72,73,49.035653
-0.53,4,49.042895
-0.88,39,49.111229
-0.59,10,49.128533
-0.5,1,49.130347
-0.14,15,49.15643
-0.69,20,49.190556
-0.82,83,49.33783
-0.52,53,49.431576
-0.65,16,49.458967
-2.39,190,49.923348
-0.56,7,50.541373
-1.23,74,50.673548
-0.84,35,50.739537
-0.61,12,50.76153
-1.75,176,51.13528
-0.6,61,51.242825
-0.64,15,51.269284
-0.09,10,51.287551
-0.74,25,51.334886
-0.72,73,51.520025
-2.27,228,51.925871
-0.56,7,51.939367
-0.76,77,52.071905
-0.22,23,52.112144
-1.14,65,52.224607
-1.3,131,52.446611
-0.26,27,52.937236
-0.15,16,52.965152
-0.55,6,52.977547
-2.14,215,53.350007
-0.29,30,53.402118
-3.62,413,56.198883
-0.63,14,56.222806
-0.68,69,56.342387
-0.71,22,56.379539
-1.62,113,56.577291
-0.71,22,56.615874
-1.23,124,57.30494
-0.77,28,57.353614
-0.63,14,57.378083
-0.64,65,57.492255
-1.86,187,57.813584
-1.04,55,57.909371
-9.5,1000,60.125341
-0.72,23,60.167311
-0.34,35,60.229804
-0.72,23,60.271755
-0.8,31,60.331884
-0.67,18,60.366043
-1.11,112,60.563523
-0.85,86,60.723151
-0.82,33,60.783389
-0.38,39,60.854432
-0.64,65,60.970158
-0.98,49,61.059046
-0.36,37,61.124905
-0.64,65,61.242607
-0.23,24,61.285335
-0.24,25,61.809726
-0.71,22,61.850649
-0.5,1,61.852842
-0.6,61,61.963302
-0.93,94,62.131383
-0.3,31,62.18797
-0.45,46,62.27208
-0.53,4,62.27932
-0.49,50,62.370459
-0.73,74,62.510567
-0.62,13,62.533541
-1.13,64,62.645647
-0.82,83,62.791431
-1.03,104,62.971365
-0.23,24,63.013415
-0.37,38,63.078479
-0.64,15,63.103778
-0.11,12,63.124696
-0.65,16,63.152408
-0.58,9,63.168035
-0.53,54,63.26169
-0.41,42,63.335112
-0.5,1,63.336988
-0.22,23,63.377219
-0.3,31,63.430255
-1.55,156,64.195215
-0.54,5,64.204844
-4.25,426,65.001982
-1.04,105,65.231449
-0.87,88,65.407427
-0.5,1,65.409411
-0.8,81,65.573827
-1.99,200,65.943841
-1.57,158,66.692578
-0.37,38,66.758913
-0.51,2,66.762518
-2.15,216,67.137275
-0.13,14,67.162071
-0.8,81,67.301996
-0.66,17,67.331273
-0.74,75,67.467654
-0.11,12,67.489794
-0.56,7,67.502647
-1.2,121,67.722995
-0.51,2,67.726585
-0.1,11,67.745549
-0.29,30,67.798775
-0.52,53,67.889915
-0.15,16,67.918297
-0.23,24,67.960855
-0.41,42,68.036003
-0.58,9,68.051777
-0.53,4,68.058737
-0.23,24,68.1007
-0.37,38,68.167255
-0.4,41,68.23995
-0.5,1,68.241931
-0.26,27,68.290248
-2.07,208,69.150844
-1.27,128,69.377919
-0.76,27,69.426298
-0.39,40,69.497828
-0.64,15,69.52358
-0.32,33,69.582621
-0.75,26,69.628716
-0.36,37,69.694108
-0.48,49,69.789614
-0.89,90,69.95097
-1.15,116,70.154575
-0.52,3,70.159798
-0.21,22,70.197752
-0.79,80,70.417201
-0.44,45,70.495706
-0.05,6,70.506194
-0.31,32,70.565825
-0.69,20,70.599751
-0.62,63,70.712321
-0.77,78,71.356702
-0.31,32,71.415475
-0.15,16,71.443689
-0.63,64,71.557566
-0.45,46,71.638723
-0.28,29,71.689705
-0.51,2,71.693288
-0.63,64,71.807361
-0.19,20,71.843623
-0.19,20,71.881586
-0.52,3,71.887965
-0.55,6,71.898924
-0.64,15,71.926113
-0.63,14,71.953117
-1.27,128,72.17661
-0.33,34,72.237178
-0.52,53,72.331941
-0.75,76,72.467761
-0.5,1,72.469666
-0.59,10,72.4877
-0.17,18,72.519999
-0.46,47,72.602516
-0.56,57,72.702723
-0.17,18,72.734444
-0.24,25,72.778313
-0.26,27,72.825832
-0.56,7,72.838544
-0.17,18,72.87074
-0.21,22,72.91179
-0.36,37,72.985921
-0.58,59,73.550751
-0.55,56,73.651212
-0.26,27,73.702525
-0.15,16,73.730858
-0.5,1,73.732736
-0.32,33,73.793473
-0.4,41,73.867732
-0.24,25,73.912705
-1.23,124,74.153126
-0.52,53,74.250297
-0.52,53,74.343264
-0.23,24,74.38676
-0.52,3,74.392052
-0.49,50,74.482673
-0.58,59,74.586781
-0.15,16,74.61533
-0.23,24,74.6575
-0.51,52,74.749238
-0.13,14,74.773329
-0.09,10,74.79142
-0.58,59,74.895377
-0.37,38,74.96341
-0.67,68,75.087984
-0.35,36,75.151906
-0.78,79,75.292818
-0.72,73,75.860494
-0.55,6,75.871808
-0.18,19,75.905017
-1.0,101,76.089645
-0.5,51,76.179383
-0.28,29,76.231457
-0.3,31,76.287145
-0.27,28,76.33612
-0.18,19,76.369357
-0.72,73,76.49839
-0.27,28,76.547422
-0.33,34,76.607562
-0.15,16,76.635828
-0.43,44,76.71338
-0.95,96,76.886248
-0.33,34,76.946679
-0.7,21,76.98399
-0.56,7,76.996738
-0.38,39,77.066318
-0.51,2,77.070127
-0.5,1,77.071955
-0.53,4,77.080079
-0.73,74,77.21706
-0.77,78,77.375604
-0.34,35,77.438288
-0.28,29,77.490952
-0.27,28,77.543233
-0.26,27,77.593464
-0.29,30,77.647789
-0.34,35,78.186237
-0.99,100,78.364615
-0.53,4,78.371832
-0.22,23,78.413445
-0.25,26,78.458595
-0.16,17,78.489719
-0.57,8,78.503906
-0.44,45,78.584943
-0.53,54,78.681472
-0.24,25,79.266246
-0.16,17,79.297037
-0.22,23,79.338213
-0.25,26,79.38427
-0.12,13,79.408088
-0.41,42,79.483523
-0.39,40,79.553945
-1.19,120,79.766405
-0.24,25,79.811726
-0.25,26,79.858158
-0.14,15,79.885286
-0.34,35,79.947712
-0.55,6,79.958721
-0.26,27,80.007649
-0.08,9,80.024354
-0.51,2,80.027897
-0.17,18,80.061162
-0.08,9,80.078147
-0.11,12,80.101371
-0.22,23,80.141879
-0.31,32,80.200322
-0.61,12,80.223948
-0.29,30,80.281657
-0.6,11,80.301235
-0.53,4,80.309038
-0.13,14,80.334341
-0.4,41,80.407481
-0.56,57,80.511361
-0.1,11,80.531458
-0.15,16,81.001699
-0.36,37,81.06841
-0.06,7,81.081235
-0.33,34,81.142895
-0.7,71,81.275323
-0.08,9,81.294229
-0.51,2,81.29822
-0.33,34,81.360617
-0.53,4,81.367887
-0.43,44,81.446149
-0.26,27,81.495523
-0.59,60,81.602953
-0.75,76,81.738821
-0.16,17,81.769189
-0.25,26,81.817959
-0.06,7,81.830439
-0.14,15,81.858174
-0.42,43,81.93556
-0.11,12,81.956899
-0.51,52,82.048784
-0.19,20,82.084429
-0.17,18,82.116757
-0.33,34,82.17822
-0.3,31,82.233929
-0.37,38,82.302363
-0.53,4,82.310231
-0.18,19,82.347249
-0.54,5,82.357514
-0.91,92,82.523074
-0.11,12,82.544982
-0.11,12,82.565923
-0.02,3,82.57136
-0.45,46,82.65429
-0.58,9,82.670093
-0.53,54,82.766315
-0.2,21,82.80391
-0.23,24,83.29022
-0.33,34,83.353444
-0.52,3,83.359975
-0.54,5,83.371065
-0.13,14,83.399542
-0.44,45,83.482733
-0.09,10,83.501398
-0.49,50,83.592221
-0.29,30,83.646956
-0.14,15,83.674397
-0.16,17,83.707602
-0.2,21,83.746269
-0.25,26,83.792768
-0.22,23,83.835259
-0.52,3,83.840658
-0.12,13,83.864289
-0.11,12,83.88587
-0.25,26,83.933304
-0.09,10,83.950458
-0.45,46,84.032495
-0.15,16,84.062221
-0.46,47,84.144893
-0.19,20,84.180833
-0.51,2,84.184338
-0.14,15,84.210871
-0.3,31,84.266645
-0.19,20,84.302168
-0.56,57,84.405356
-0.05,6,84.417638
-0.31,32,84.479813
-0.16,17,84.512541
-0.22,23,84.555432
-0.28,29,84.608534
-0.13,14,84.634843
-0.23,24,84.680031
-0.07,8,84.697617
-0.45,46,84.785722
-0.18,19,84.821467
-0.23,24,84.866144
-0.25,26,84.914385
-0.25,26,84.96142
-0.37,38,85.029919
-0.35,36,85.095253
-0.18,19,85.130301
-0.21,22,85.169849
-0.51,2,85.667555
-0.18,19,85.702652
-0.5,1,85.704938
-0.1,11,85.725064
-0.22,23,85.767184
-0.09,10,85.78537
-0.16,17,85.817046
-0.17,18,85.850433
-0.35,36,85.917017
-0.33,34,85.977373
-0.12,13,86.000413
-0.14,15,86.028515
-0.19,20,86.064801
-0.23,24,86.109417
-0.19,20,86.146476
-0.23,24,86.190767
-0.52,53,86.288951
-0.54,5,86.298449
-0.15,16,86.327742
-0.17,18,86.362249
-0.34,35,86.426811
-0.13,14,86.451963
-0.15,16,86.481498
-0.37,38,86.556881
-0.52,3,86.562591
-0.79,80,86.716526
-0.1,11,86.736436
-0.27,28,86.788972
-0.53,4,86.796494
-0.38,39,86.867435
-0.38,39,86.937369
-0.5,1,86.939444
-0.2,21,86.977601
-0.35,36,87.043573
-0.48,49,87.134105
-0.5,1,87.135943
-0.27,28,87.187135
-0.21,22,87.226569
-0.12,13,87.249964
-0.14,15,87.276839
-0.26,27,87.325783
-0.33,34,87.386881
-0.35,36,87.451711
-0.1,11,87.471972
-0.18,19,87.507458
-0.12,13,87.5321
-0.06,7,87.549325
-0.17,18,88.087502
-0.1,11,88.107286
