#{"t_start": 1758580292.4280972, "env_id": "None"}
r,l,t
-1.23,74,6.762261
-0.38,39,6.831836
-2.81,232,7.250254
-1.25,76,7.385507
-4.28,429,8.220042
-0.92,43,8.297132
-2.25,176,9.216659
-0.74,25,9.263393
-0.87,38,9.334427
-0.47,48,9.427492
-2.78,229,9.859783
-4.28,429,10.804473
-0.73,24,10.859234
-0.56,7,10.87196
-0.64,15,10.904972
-1.4,141,11.240837
-1.57,108,12.143473
-0.76,77,12.290029
-1.71,122,12.599439
-9.5,1000,14.917575
-0.88,39,15.113675
-9.5,1000,17.328581
-2.37,238,17.749557
-9.5,1000,19.96394
-2.12,213,20.324933
-0.57,8,20.339781
-3.04,305,20.859221
-2.11,162,21.599171
-3.9,391,22.256625
-0.14,15,22.284209
-0.59,10,22.301953
-0.87,88,22.457796
-0.64,15,22.484869
-9.5,1000,24.90587
-2.94,295,25.410071
-2.28,229,26.30895
-9.5,1000,28.518963
-9.5,1000,32.352657
-0.76,77,32.490257
-0.65,66,32.60731
-0.6,11,32.626113
-0.55,6,32.636481
-0.72,73,32.763143
-0.93,44,32.841189
-9.5,1000,35.123275
-0.53,4,35.130404
-9.5,1000,37.299045
-0.86,87,37.448664
-0.88,39,37.515861
-0.79,30,37.567441
-0.63,14,37.591417
-2.63,264,38.038236
-5.07,508,39.390154
-8.12,813,41.288077
-0.61,12,41.308507
-0.5,1,41.310387
-0.66,17,41.339494
-0.6,61,41.449518
-0.55,56,41.548794
-0.88,89,41.703644
-0.72,73,41.830129
-1.97,198,42.176397
-0.7,21,42.213151
-1.22,123,42.434663
-0.9,91,42.60162
-0.78,79,42.73781
-0.64,15,42.764196
-0.43,44,42.838993
-0.91,42,42.911432
-0.98,99,43.537282
-1.43,144,43.792667
-0.82,33,43.849474
-0.69,20,43.883266
-0.68,69,44.004475
-0.64,65,44.11552
-4.12,413,44.824422
-3.62,363,45.96395
-1.57,158,46.232514
-0.44,45,46.311349
-0.58,9,46.327345
-0.7,21,46.364268
-0.53,4,46.371205
-1.85,136,46.605394
-0.56,7,46.617553
-0.68,19,46.652094
-0.84,85,46.802395
-9.0,1000,49.012962
-0.81,32,49.070034
-0.74,75,49.200344
-0.67,68,49.32141
-0.89,90,49.481165
-0.92,93,49.650242
-0.12,13,49.76958
-0.57,8,49.786865
-0.04,5,49.809915
-1.17,68,50.544915
-4.47,498,51.551877
-0.68,69,51.673928
-0.37,38,51.740207
-1.03,54,51.836712
-0.59,60,51.948097
-0.47,48,52.030324
-0.7,71,52.153385
-0.66,67,52.26932
-1.75,176,53.019065
-0.62,13,53.041734
-1.18,119,53.244549
-0.33,34,53.30333
-0.89,90,53.458696
-0.87,38,53.525669
-0.65,66,53.640141
-0.68,69,53.759662
-0.54,5,53.768076
-8.49,850,57.796078
-0.56,7,57.808022
-0.71,22,57.846184
-0.53,4,57.85334
-0.67,18,57.884179
-0.39,40,57.953622
-1.02,103,58.128865
-0.66,17,58.159471
-0.61,62,58.271915
-0.51,2,58.275683
-0.77,78,58.409338
-1.78,179,58.719897
-0.7,21,58.756006
-0.54,5,58.764661
-0.79,80,58.901542
-0.69,70,59.491219
-0.74,75,59.629027
-0.63,14,59.654038
-0.87,38,59.722744
-0.83,84,59.86984
-0.51,2,59.873323
-2.05,206,60.236874
-0.43,44,60.319565
-0.63,14,60.3476
-0.65,16,60.376156
-0.71,22,60.415318
-1.31,132,60.650395
-1.01,102,60.839681
-0.65,66,60.95663
-0.14,15,60.985545
-1.26,127,61.210536
-0.56,57,61.314337
-1.21,72,61.925873
-0.55,6,61.937129
-0.54,55,62.036137
-0.14,15,62.063089
-1.18,69,62.187734
-0.14,15,62.214963
-0.81,82,62.364127
-0.77,78,62.512077
-0.83,34,62.571828
-0.94,95,62.737601
-0.69,20,62.77252
-2.32,233,63.176384
-4.62,463,64.483318
-0.21,22,64.523118
-0.21,22,64.570122
-0.97,98,64.760134
-0.36,37,64.83619
-0.6,61,64.950155
-0.54,5,64.958799
-0.7,71,65.109382
-0.58,9,65.132058
-0.49,50,65.231592
-0.54,55,65.337248
-0.29,30,65.40136
-0.35,36,65.473687
-0.55,6,65.485881
-0.34,35,65.556356
-0.68,19,65.597481
-0.35,36,65.665948
-0.25,26,65.715294
-4.02,403,66.898304
-1.28,129,67.121574
-0.69,70,67.242851
-0.52,3,67.248015
-0.22,23,67.287606
-0.66,17,67.31724
-1.04,105,67.50767
-0.41,42,67.583982
-0.64,15,67.610373
-0.28,29,67.661143
-0.61,62,67.775243
-0.44,45,67.853232
-0.47,48,67.938065
-0.2,21,67.974701
-0.5,1,67.97654
-0.71,22,68.014986
-0.5,1,68.016808
-1.06,107,68.204184
-0.57,8,68.218658
-0.2,21,68.2576
-0.23,24,68.300313
-0.61,62,68.899014
-0.54,5,68.908099
-0.42,43,68.986934
-0.18,19,69.020433
-0.52,53,69.115432
-0.12,13,69.13783
-0.25,26,69.185318
-0.64,65,69.30017
-0.53,54,69.396092
-0.35,36,69.459113
-0.48,49,69.545635
-0.3,31,69.601768
-0.59,10,69.619682
-0.53,4,69.626755
-0.34,35,69.6885
-0.68,69,69.822569
-0.52,3,69.827851
-0.39,40,69.897602
-0.57,58,69.999341
-0.81,82,70.14362
-0.13,14,70.168171
-0.59,10,70.185416
-0.52,53,70.278964
-0.35,36,70.420458
-0.75,26,70.465918
-0.28,29,70.516622
-0.49,50,70.60633
-0.07,8,70.620619
-0.3,31,70.676962
-0.33,34,71.24321
-0.74,25,71.286388
-0.69,20,71.322971
-0.51,2,71.326596
-1.0,101,71.507263
-0.57,58,71.610023
-0.36,37,71.675366
-0.48,49,71.762776
-0.36,37,71.828545
-0.39,40,71.90408
-1.19,120,72.116736
-2.09,210,72.491185
-0.2,21,72.528885
-0.68,69,72.649235
-0.26,27,72.696961
-0.84,35,72.758873
-1.23,124,72.989411
-0.2,21,73.026549
-1.66,167,73.789538
-1.81,182,74.134164
-0.45,46,74.219252
-0.16,17,74.250038
-0.54,55,74.346726
-0.64,65,74.463999
-0.76,77,74.600692
-0.3,31,74.655492
-0.49,50,74.743258
-0.59,60,74.84951
-1.3,131,75.08598
-0.56,7,75.098479
-0.51,2,75.101993
-0.53,54,75.198358
-0.36,37,75.264534
-0.46,47,75.34767
-0.38,39,75.854656
-1.17,118,76.067848
-0.55,56,76.168416
-0.37,38,76.236351
-0.11,12,76.257991
-0.51,52,76.349895
-0.61,62,76.457378
-0.6,61,76.567126
-0.37,38,76.633833
-0.57,58,76.736184
-0.27,28,76.786271
-0.16,17,76.818383
-0.32,33,76.876998
-0.56,57,76.978191
-0.21,22,77.017419
-0.17,18,77.049968
-0.22,23,77.093062
-0.29,30,77.150752
-0.66,67,77.287706
-0.09,10,77.306419
-0.93,94,77.476232
-0.1,11,77.497019
-0.53,4,77.504465
-0.4,41,77.580462
-0.38,39,77.650933
-0.1,11,77.670756
-0.3,31,78.20269
-0.13,14,78.227669
-0.61,62,78.336958
-0.7,21,78.37508
-0.59,60,78.482409
-0.28,29,78.534757
-0.36,37,78.600683
-0.25,26,78.646992
-0.23,24,78.690156
-0.58,9,79.244002
-0.21,22,79.285664
-0.14,15,79.313301
-0.51,2,79.316822
-0.18,19,79.350293
-0.5,1,79.352255
-0.14,15,79.378652
-0.66,67,79.498665
-0.61,12,79.520267
-0.51,52,79.611574
-0.16,17,79.64206
-0.26,27,79.68977
-0.51,52,79.782427
-0.36,37,79.849288
-0.56,7,79.861324
-0.39,40,79.933089
-0.51,52,80.027724
-0.51,52,80.123628
-0.6,61,80.23707
-0.09,10,80.25745
-0.21,22,80.297274
-0.22,23,80.339356
-0.04,5,80.348227
-0.5,1,80.350011
-0.28,29,80.401682
-0.12,13,80.424963
-0.3,31,80.482774
-0.13,14,80.507435
-0.1,11,80.527519
-0.43,44,81.048656
-0.31,32,81.105782
-0.51,2,81.10961
-0.5,1,81.111435
-0.18,19,81.146618
-0.3,31,81.202411
-0.26,27,81.253334
-0.24,25,81.30346
-0.61,12,81.326066
-0.15,16,81.354719
-0.55,6,81.365927
-0.3,31,81.421209
-0.25,26,81.468058
-0.55,6,81.479427
-0.16,17,81.509958
-0.35,36,81.573698
-0.41,42,81.64851
-0.27,28,81.699288
-0.23,24,81.742104
-0.26,27,81.792019
-0.38,39,81.863612
-0.42,43,81.940579
-0.29,30,81.993709
-0.57,8,82.007505
-0.23,24,82.050469
-0.32,33,82.109297
-0.26,27,82.15806
-0.13,14,82.183359
-0.26,27,82.232027
-0.04,5,82.240936
-0.28,29,82.292664
-0.26,27,82.345281
-0.2,21,82.38464
-0.08,9,82.400851
-0.13,14,82.425786
-0.4,41,82.499627
-0.26,27,82.548262
-0.23,24,82.59209
-0.54,5,82.600919
-0.42,43,82.677219
-0.27,28,82.726715
-0.24,25,82.771326
-0.45,46,83.296718
-0.09,10,83.314704
-0.1,11,83.334858
-0.23,24,83.385552
-0.16,17,83.417607
-0.51,2,83.421547
-0.15,16,83.450065
-0.21,22,83.491753
-0.25,26,83.539271
-0.18,19,83.573277
-0.66,67,83.697786
-0.18,19,83.732557
-0.34,35,83.796339
-0.58,9,83.813105
-0.07,8,83.827976
-1.02,103,84.01287
-0.09,10,84.030597
-0.42,43,84.107709
-0.28,29,84.158668
-0.63,14,84.184317
-0.2,21,84.221481
-0.24,25,84.266403
-0.17,18,84.298108
-0.13,14,84.323039
-0.46,47,84.409071
-0.21,22,84.453277
-0.15,16,84.484264
-0.31,32,84.543784
-0.29,30,84.599259
-0.11,12,84.621484
-0.51,2,84.625441
-0.05,6,84.636475
-0.19,20,84.674333
-0.17,18,84.71171
-0.27,28,84.764944
-0.16,17,84.796462
-0.15,16,84.826684
-0.46,47,84.914229
-0.24,25,84.959457
-0.11,12,84.981532
-0.27,28,85.031479
-0.04,5,85.04067
-0.19,20,85.077031
-0.29,30,85.131837
-0.22,23,85.66753
-0.54,55,85.768763
-0.22,23,85.811039
-0.46,47,85.898335
-0.2,21,85.937074
-0.2,21,85.973304
-0.68,19,86.008066
-0.2,21,86.046822
-0.6,11,86.066591
-0.2,21,86.105309
-0.08,9,86.121713
-0.32,33,86.182765
-0.12,13,86.206952
-0.6,61,86.320083
-0.12,13,86.34464
-0.18,19,86.379962
-0.64,15,86.407645
-0.51,2,86.411913
-0.27,28,86.46256
-0.39,40,86.541267
-0.15,16,86.571778
-0.52,53,86.66704
-0.14,15,86.703942
-0.45,46,86.789068
-0.14,15,86.81569
-0.2,21,86.853474
-0.48,49,86.943181
-0.57,8,86.957655
-0.21,22,86.99692
-0.5,1,86.99877
-0.4,41,87.074781
-0.21,22,87.115557
-0.17,18,87.148707
-0.57,58,87.253573
-0.45,46,87.336275
-0.58,9,87.352625
-0.24,25,87.397664
-0.09,10,87.415603
-0.06,7,87.428326
-0.53,4,87.435337
-0.57,58,87.547365
-0.55,6,87.56038
-0.1,11,88.083417
-0.21,22,88.123191
-0.3,31,88.181458
-0.25,26,88.228779
-0.3,31,88.285556
-0.15,16,88.31489
-0.51,2,88.318876
-0.26,27,88.368188
-0.11,12,88.391072
-0.23,24,88.436892
-0.29,30,88.493142
-0.16,17,88.523654
-0.54,5,88.533025
-0.17,18,88.567692
-0.12,13,88.594461
-0.14,15,88.624817
-0.21,22,88.666174
-0.09,10,88.684923
-0.57,8,88.700393
-0.27,28,88.752902
-0.11,12,88.776017
-0.51,2,88.779791
-0.42,43,88.859888
-0.26,27,88.911347
-0.18,19,88.945565
-0.21,22,88.985971
-0.05,6,88.997486
-0.39,40,89.069031
-0.2,21,89.107754
-0.54,5,89.116952
-0.12,13,89.14079
-0.19,20,89.177199
-0.62,63,89.29633
-0.1,11,89.31759
-0.25,26,89.364834
-0.05,6,89.377951
-0.14,15,89.406708
-0.12,13,89.43071
-0.39,40,89.503767
-0.15,16,89.533618
-0.52,3,89.539601
-0.07,8,89.554688
-0.12,13,89.579178
-1.05,106,89.78006
-0.22,23,89.8209
-0.16,17,89.853469
-0.19,20,89.889515
-0.21,22,89.929012
-0.39,40,90.436495
-0.28,29,90.491157
-0.15,16,90.520158
-0.12,13,90.544274
-0.12,13,90.569751
-0.16,17,90.601845
-0.39,40,90.677703
-0.19,20,90.719751
-0.26,27,90.768566
-0.58,9,90.785683
-0.51,2,90.789498
-0.19,20,90.82564
-0.53,54,90.927358
-0.13,14,90.953302
-0.15,16,90.982619
-0.19,20,91.021302
-0.55,6,91.03222
-0.32,33,91.092919
-0.1,11,91.113193
-0.17,18,91.145818
-0.17,18,91.179547
-0.25,26,91.226628
-0.12,13,91.251119
-0.52,3,91.256629
-0.12,13,91.27999
-0.04,5,91.289115
-0.54,5,91.297838
-0.25,26,91.348526
-0.25,26,91.4
-0.18,19,91.439037
-0.13,14,91.465844
-0.37,38,91.540507
-0.13,14,91.565664
-0.28,29,91.620097
-0.06,7,91.633353
-0.22,23,91.676135
-0.24,25,91.724741
-0.45,46,91.812201
-0.12,13,91.836024
-0.17,18,91.869348
-0.18,19,91.903651
-0.55,6,91.914982
-0.25,26,91.962566
-0.57,8,91.977658
-0.29,30,92.031623
-0.18,19,92.066148
-0.22,23,92.107652
-0.19,20,92.144359
-0.21,22,92.184259
-0.25,26,92.231301
-0.31,32,92.289749
-0.09,10,92.307204
-0.13,14,92.885983
-0.2,21,92.924548
-0.12,13,92.949584
