#{"t_start": 1758580292.4226105, "env_id": "None"}
r,l,t
-1.41,92,6.799363
-2.15,166,7.09921
-3.77,378,7.788429
-1.92,193,8.185167
-0.95,46,8.269547
-1.79,130,8.509554
-1.0,51,9.197422
-1.01,52,9.29501
-0.53,54,9.396845
-3.17,368,10.074604
-0.59,10,10.092457
-1.16,67,10.211817
-2.34,235,10.819021
-1.93,144,11.174378
-0.87,38,11.243644
-0.66,17,11.286127
-1.07,108,12.181423
-6.4,641,13.429102
-0.53,4,13.436356
-2.12,213,13.810182
-9.5,1000,16.217288
-0.98,49,16.300871
-0.66,17,16.329573
-0.6,11,16.348593
-5.11,512,17.731328
-0.75,26,17.778629
-9.5,1000,19.991427
-3.97,398,20.668758
-6.24,625,22.187185
-0.9,41,22.258422
-0.66,17,22.289349
-9.5,1000,24.71679
-2.72,273,25.183988
-9.0,1000,27.418035
-0.58,59,27.520241
-0.64,15,27.54588
-1.47,148,27.808823
-0.58,9,27.824968
-0.85,36,28.356326
-0.98,49,28.441634
-0.58,9,28.457217
-0.6,11,28.476673
-0.7,71,28.597269
-0.37,38,28.660931
-9.5,1000,32.502673
-0.52,3,32.509024
-0.25,26,32.554871
-9.5,1000,34.837367
-1.05,106,35.017508
-9.5,1000,37.185838
-1.46,147,37.445298
-1.26,77,37.578049
-9.5,1000,39.770955
-1.31,132,40.006487
-0.98,49,40.089851
-0.83,34,40.147311
-1.13,114,40.353495
-0.51,2,40.357513
-0.53,4,40.365386
-1.63,164,40.648636
-0.3,31,40.701771
-1.56,107,41.363413
-1.57,158,41.64442
-0.32,33,41.701951
-0.53,4,41.708819
-0.61,12,41.729874
-0.52,3,41.735099
-0.57,8,41.748617
-0.77,28,41.797361
-0.86,37,41.862881
-1.09,110,42.053952
-1.21,122,42.266489
-0.18,19,42.299696
-0.54,55,42.397996
-3.0,301,42.931859
-0.77,78,43.520531
-1.13,64,43.633642
-9.5,1000,45.875093
-1.12,63,45.982746
-1.6,161,46.257295
-1.08,59,46.360793
-0.7,71,46.484042
-0.78,79,46.619318
-0.74,25,46.665416
-0.72,23,46.707634
-2.84,285,47.197263
-0.59,10,47.214869
-0.67,18,47.248945
-0.27,28,47.29693
-0.96,47,47.376564
-1.45,96,48.015451
-1.13,114,48.211902
-0.64,15,48.237764
-0.51,2,48.241335
-0.5,51,48.328431
-1.35,136,48.564106
-0.45,46,48.645668
-1.02,53,48.73848
-0.55,56,48.843583
-0.63,14,48.867367
-0.47,48,48.950385
-1.0,51,49.040733
-0.53,4,49.047935
-0.5,1,49.049781
-0.39,40,49.119752
-1.03,54,49.213211
-0.5,1,49.215097
-4.23,424,50.700706
-0.62,13,50.725373
-4.82,483,51.70223
-1.07,108,51.893899
-0.54,5,51.902439
-0.5,1,51.90437
-1.0,101,52.083792
-0.68,19,52.117157
-0.87,88,52.26919
-0.57,8,52.283128
-0.77,28,52.330792
-1.5,151,53.038214
-0.55,56,53.134135
-2.47,248,53.562397
-9.5,1000,57.849385
-0.71,72,57.974196
-0.97,48,58.055685
-0.49,50,58.141404
-0.53,4,58.148795
-0.52,3,58.154169
-0.35,36,58.216006
-2.1,211,58.58592
-1.52,153,58.850472
-0.59,60,58.953082
-0.6,11,58.972114
-1.4,141,59.695361
-0.54,5,59.704714
-1.26,127,59.927977
-0.59,10,59.945768
-0.32,33,60.002702
-0.71,72,60.12825
-0.71,22,60.168615
-0.28,29,60.219699
-0.65,16,60.249583
-3.84,385,60.949139
-0.57,58,61.054923
-0.61,12,61.076442
-0.73,24,61.119452
-0.3,31,61.173813
-1.68,169,61.96036
-0.51,2,61.964434
-0.66,17,61.995649
-0.58,59,62.100834
-0.41,42,62.176251
-0.51,2,62.179956
-0.5,1,62.182312
-0.7,71,62.311515
-1.72,173,62.628246
-0.58,59,62.730461
-0.53,4,62.737634
-0.4,41,62.810854
-0.97,98,62.979759
-2.1,211,63.34534
-1.02,103,63.532247
-0.55,56,64.108136
-1.55,156,64.393654
-0.53,4,64.401172
-0.29,30,64.453395
-0.84,85,64.617463
-0.66,17,64.648117
-0.69,70,64.783172
-0.64,15,64.809624
-0.56,57,64.92726
-0.17,18,64.958977
-0.28,29,65.008642
-1.02,103,65.234485
-0.99,50,65.329827
-0.66,67,65.468343
-0.88,39,65.546888
-1.05,106,65.752338
-2.04,205,66.584398
