#{"t_start": 1758577206.2029772, "env_id": "None"}
r,l,t
-0.93,94,1.633402
-1.09,110,1.863892
-3.48,399,2.653206
-8.5,851,4.798065
-9.5,1000,7.255382
-9.0,1000,9.492665
-4.7,720,11.292479
-2.7,520,12.245146
0.08,242,12.682302
-0.78,328,13.756008
1.06,144,14.027754
-0.52,53,14.124983
0.63,187,14.457824
-1.63,114,14.657566
0.04,246,15.114516
1.46,104,15.305965
-0.98,99,15.988668
1.56,94,16.160164
1.26,124,16.393221
1.51,99,16.574296
1.75,75,16.714102
1.0,150,16.983968
0.25,225,17.385853
-1.06,107,17.578833
1.39,111,18.224793
1.98,52,18.317041
-0.71,72,18.451088
-0.54,55,18.5486
1.8,70,18.671382
1.72,78,18.815083
1.07,143,19.067157
0.98,152,19.337433
1.64,86,19.490992
1.68,82,19.641672
1.4,110,19.839588
-0.57,58,19.943167
1.77,73,20.604016
1.76,74,20.742171
1.58,92,20.906789
-0.29,30,20.960979
1.75,75,21.092036
1.69,81,21.233258
-1.72,173,21.553124
1.8,70,21.683768
0.92,158,21.960644
1.85,65,22.076722
1.55,95,22.248817
1.88,62,22.374413
1.75,75,22.954997
1.95,55,23.052109
1.27,123,23.268284
1.81,69,23.393949
1.63,87,23.558668
1.82,68,23.683505
1.65,85,23.832976
1.59,91,23.991861
1.55,95,24.159867
1.65,85,26.98016
1.54,96,27.151688
1.9,60,27.260222
1.65,85,27.872865
1.83,67,28.084996
1.91,59,28.1993
1.9,60,28.310597
2.02,48,28.396
1.88,62,28.509427
1.81,69,28.641335
2.06,44,28.721167
2.03,47,28.804096
1.76,74,28.934728
1.87,63,29.047375
2.03,47,29.129053
1.57,93,29.293245
1.92,58,29.398125
1.93,57,29.499716
1.65,85,29.665128
2.06,44,29.755282
1.87,63,30.375953
1.92,58,30.486284
1.92,58,30.589064
1.95,55,30.749623
2.04,46,30.832338
2.11,39,30.901222
2.03,47,30.989378
1.86,64,31.100802
2.01,49,31.188174
2.09,41,31.259655
2.01,49,31.348155
2.02,48,31.431415
2.02,48,31.519796
1.74,76,31.653023
1.83,67,31.774225
2.01,49,31.860778
1.79,71,31.984735
1.88,62,32.096745
1.93,57,32.625208
2.01,49,32.713408
2.02,48,32.798323
1.94,56,32.897556
1.96,54,32.992531
1.9,60,33.111006
2.02,48,33.238218
1.84,66,33.358546
2.01,49,33.448224
1.97,53,33.543087
2.0,50,33.630632
2.06,44,33.708519
1.93,57,33.811246
1.92,58,33.91414
1.99,51,34.005559
2.11,39,34.073711
2.07,43,34.152889
1.99,51,34.241144
2.05,45,34.319646
1.69,81,34.461516
2.04,46,34.977084
2.07,43,35.052261
2.03,47,35.135761
2.1,40,35.205849
2.03,47,35.287823
2.04,46,35.368087
