#{"t_start": 1758577206.2118547, "env_id": "None"}
r,l,t
-2.89,240,1.923447
-1.32,133,2.188176
-0.27,28,2.241328
-0.64,65,2.367455
-0.93,94,2.561831
-1.81,132,2.818319
-0.82,33,2.88032
-1.66,167,3.191304
-3.5,351,4.380397
-0.98,49,4.471044
-6.94,745,6.000401
-1.11,62,6.598047
-0.73,74,6.737349
-9.0,1000,8.982063
-1.82,183,9.30608
-5.76,826,11.298281
-0.99,349,11.936918
-2.95,545,12.930433
-1.06,57,13.515447
1.17,133,13.751035
-0.73,24,13.794173
1.13,137,14.055494
1.18,132,14.293188
1.51,99,14.466797
-0.66,17,14.496258
1.14,136,14.738124
-1.74,175,15.066759
1.02,148,15.33639
0.22,228,16.257661
1.27,123,16.488486
1.78,72,16.619071
-0.57,58,16.727369
-0.74,25,16.773874
1.2,130,17.006114
-1.1,111,17.203624
-0.62,63,17.314831
-1.23,124,17.540121
1.42,108,18.180904
-0.51,52,18.273444
1.74,76,18.410741
0.68,182,18.738915
1.57,93,18.9054
-0.53,54,18.999931
-0.84,85,19.148521
1.75,75,19.285723
1.69,81,19.426656
1.44,106,19.622253
1.53,97,19.796798
-0.44,45,19.877352
1.43,107,20.5994
1.97,53,20.699403
1.78,72,20.829618
1.54,96,20.999357
1.8,70,21.121648
1.43,107,21.312711
1.67,83,21.464143
1.82,68,21.597114
1.65,85,21.747494
1.59,91,21.906709
1.83,67,22.025618
1.61,89,22.182764
1.97,53,22.282496
-0.42,43,22.374637
1.64,86,22.972655
1.91,59,23.077433
1.5,100,23.252723
1.78,72,23.383487
1.68,82,23.53934
1.87,63,23.654772
1.65,85,23.805049
1.16,134,24.041685
1.88,62,24.149454
1.91,59,26.923059
1.84,66,27.041154
1.82,68,27.162883
1.75,75,27.297793
1.47,103,28.013482
1.78,72,28.171126
1.96,54,28.272986
1.93,57,28.374898
2.08,42,28.451323
1.87,63,28.567039
1.73,77,28.712647
1.92,58,28.814562
1.96,54,28.910478
1.73,77,29.047615
1.81,69,29.166859
1.9,60,29.273202
1.9,60,29.382468
1.82,68,29.503447
1.93,57,29.617094
1.92,58,29.734328
1.93,57,30.343476
2.06,44,30.425814
2.06,44,30.507721
1.91,59,30.613133
1.85,65,30.790487
1.95,55,30.888897
1.97,53,30.987706
1.95,55,31.083596
1.76,74,31.214054
1.8,70,31.339589
2.06,44,31.415776
2.05,45,31.498974
2.02,48,31.583069
1.98,52,31.674333
2.0,50,31.765685
1.92,58,31.867713
1.97,53,31.960424
2.06,44,32.039869
1.87,63,32.152444
2.03,47,32.661868
