#{"t_start": 1758577206.1982808, "env_id": "None"}
r,l,t
-1.12,113,1.683204
-5.14,465,2.6107
-0.24,25,2.657614
-3.03,254,3.139776
-1.37,138,3.396935
-0.97,48,4.010967
-1.99,200,4.393438
-0.56,57,4.501655
-0.68,69,4.637932
-0.96,47,4.729726
-1.19,120,4.963917
-9.0,1000,7.420805
-0.67,18,7.454181
-0.92,93,7.616916
-5.12,762,9.415315
-5.38,788,11.337794
-2.43,493,12.242165
0.18,232,12.659038
0.36,214,13.53383
-0.35,36,13.596373
0.66,184,13.931906
-0.86,37,14.004421
-0.85,86,14.161544
0.75,175,14.472947
-0.46,47,14.554696
0.68,182,14.886766
-0.96,97,15.068754
1.09,141,15.326575
-0.8,81,15.977045
-0.7,71,16.107467
-0.83,84,16.261558
1.39,111,16.471227
-1.22,123,16.696665
-0.49,50,16.78884
1.36,114,16.992261
1.39,111,17.190657
1.46,104,17.373836
-0.5,51,17.468407
1.52,98,17.642765
1.01,149,18.357131
-0.98,99,18.539314
1.66,84,18.68728
1.85,65,18.807228
1.73,77,18.94303
1.93,57,19.043082
-0.5,51,19.132395
1.98,52,19.230527
1.65,85,19.376649
1.67,83,19.526072
1.08,142,19.784832
1.62,88,19.941982
-0.51,52,20.560977
1.86,64,20.684434
1.49,101,20.868026
1.62,88,21.022931
1.16,134,21.257552
-0.51,52,21.352139
1.62,88,21.515628
1.72,78,21.66412
1.75,75,21.796494
1.69,81,21.937403
1.69,81,22.081187
1.83,67,22.19962
1.71,79,22.356991
1.64,86,22.959465
1.8,70,23.083583
1.61,89,23.239383
1.51,99,23.419233
1.71,79,23.569952
1.88,62,23.682618
1.5,100,23.858246
2.02,48,23.941251
1.7,80,24.084487
1.21,129,26.981028
1.75,75,27.11575
1.78,72,27.245051
1.85,65,27.816662
1.91,59,27.927292
1.86,64,28.13794
2.04,46,28.226703
2.03,47,28.313289
1.99,51,28.404042
1.95,55,28.503981
2.01,49,28.596116
1.92,58,28.705539
1.38,112,28.904565
1.99,51,28.995564
1.83,67,29.11277
1.51,99,29.286239
1.91,59,29.393781
1.91,59,29.49899
1.91,59,29.615395
1.87,63,29.742322
1.84,66,30.367507
2.0,50,30.46462
1.95,55,30.561562
1.79,71,30.750084
1.9,60,30.858437
1.76,74,30.993837
1.95,55,31.08971
2.0,50,31.178676
2.04,46,31.258971
2.11,39,31.330027
2.04,46,31.409866
1.9,60,31.519143
2.0,50,31.606922
2.02,48,31.691035
1.95,55,31.792275
1.72,78,31.927423
2.0,50,32.017209
1.82,68,32.138353
1.93,57,32.666378
2.02,48,32.753205
1.93,57,32.855348
1.95,55,32.951529
1.9,60,33.061512
2.01,49,33.187183
2.09,41,33.271892
2.09,41,33.347124
2.07,43,33.425819
2.05,45,33.50768
2.09,41,33.579083
1.9,60,33.684639
2.03,47,33.7686
2.09,41,33.841949
2.02,48,33.927452
1.95,55,34.025698
2.1,40,34.097774
2.07,43,34.17463
1.99,51,34.262737
2.02,48,34.347468
2.03,47,34.429
2.07,43,34.937682
1.96,54,35.034407
2.05,45,35.112106
2.0,50,35.201851
2.02,48,35.285405
2.01,49,35.370844
2.06,44,35.448767
