#{"t_start": 1758577206.205344, "env_id": "None"}
r,l,t
-1.08,109,1.667154
-1.38,89,1.850171
-0.59,60,1.963784
-2.97,298,2.559678
-2.23,274,3.083425
-2.52,203,3.984918
-1.4,141,4.253492
-3.02,253,4.743519
-2.13,264,5.245438
-1.33,84,5.404367
-0.76,77,5.562351
-1.56,157,5.955703
-1.22,123,6.665824
-9.0,1000,8.917295
-0.75,76,9.051588
-3.7,620,10.176889
-4.58,708,11.952037
-0.8,81,12.095407
1.58,92,12.270098
1.11,139,12.516601
1.17,133,12.764589
0.75,175,13.561622
-0.72,322,14.152858
0.4,210,14.525269
-0.78,29,14.575703
-0.93,44,14.653462
-1.59,160,14.949365
0.99,151,15.228436
1.28,122,15.955804
1.25,125,16.183079
1.15,135,16.438342
-0.39,40,16.51098
1.48,102,16.698973
1.64,86,16.856363
0.21,229,17.2628
1.53,97,17.437832
-1.88,189,18.224454
1.68,82,18.370418
-0.62,63,18.488188
1.65,85,18.637823
1.82,68,18.761278
-1.16,117,18.969851
1.62,88,19.123778
1.63,87,19.281734
1.71,79,19.418862
1.73,77,19.563158
-0.5,51,19.65383
-0.63,64,19.769325
-0.51,52,19.862283
-0.54,55,19.963609
1.3,120,20.711093
1.74,76,20.848406
1.72,78,20.986189
1.95,55,21.082809
1.96,54,21.176028
1.46,104,21.362936
1.9,60,21.47444
-0.95,96,21.657366
1.7,80,21.798513
1.24,126,22.019833
1.85,65,22.134436
1.52,98,22.319512
2.01,49,22.863404
1.64,86,23.014896
1.77,73,23.143407
1.98,52,23.234513
1.95,55,23.332926
1.83,67,23.455943
1.98,52,23.556451
1.67,83,23.708571
1.86,64,23.82007
1.57,93,23.981397
1.88,62,24.093396
1.66,84,24.240759
1.8,70,27.034898
2.0,50,27.124762
1.84,66,27.243582
1.85,65,27.815659
1.8,70,28.014282
1.97,53,28.137107
1.86,64,28.259233
1.72,78,28.399092
1.64,86,28.556263
2.01,49,28.651389
1.87,63,28.765289
2.0,50,28.852098
1.92,58,28.955637
1.76,74,29.086813
1.75,75,29.216894
1.9,60,29.325091
1.76,74,29.458501
1.91,59,29.564306
1.97,53,29.671911
1.86,64,30.305082
1.96,54,30.404051
2.04,46,30.490957
1.83,67,30.6103
2.04,46,30.754879
2.08,42,30.830115
1.98,52,30.922016
1.62,88,31.081106
1.8,70,31.204886
1.88,62,31.314961
1.94,56,31.413336
1.92,58,31.519291
1.86,64,31.631503
1.82,68,31.753029
1.97,53,31.848053
1.88,62,31.955953
2.0,50,32.046145
2.08,42,32.121064
1.85,65,32.663003
1.85,65,32.780218
1.94,56,32.879741
1.73,77,33.015391
1.96,54,33.135557
1.64,86,33.320836
2.07,43,33.39653
2.07,43,33.477463
1.99,51,33.566798
1.99,51,33.656748
2.01,49,33.7442
2.04,46,33.826459
1.93,57,33.927533
2.14,36,33.99281
2.07,43,34.067519
1.95,55,34.167889
1.9,60,34.271791
2.0,50,34.3597
1.88,62,34.46813
1.93,57,35.003144
2.09,41,35.074248
2.01,49,35.162149
2.07,43,35.237026
2.07,43,35.311933
1.96,54,35.406687
2.03,47,35.489324
2.04,46,35.569716
2.11,39,35.637316
2.11,39,35.705724
2.09,41,35.776943
2.05,45,35.85627
2.03,47,35.941056
1.68,82,36.092246
2.08,42,36.166194
2.05,45,36.246793
2.1,40,36.317012
2.02,48,36.40339
2.06,44,36.481172
1.94,56,36.57869
2.01,49,36.665841
2.08,42,37.191099
2.03,47,37.276211
1.96,54,37.37315
2.05,45,37.458714
2.11,39,37.529399
2.05,45,37.608944
2.11,39,37.677062
2.06,44,37.755284
2.09,41,37.830199
1.97,53,37.925512
2.05,45,38.006494
2.15,35,38.07125
2.03,47,38.153145
1.98,52,38.245036
2.09,41,38.321434
2.1,40,38.393369
1.98,52,38.487452
2.11,39,38.556481
2.06,44,38.635838
1.94,56,38.735805
2.09,41,38.807317
1.99,51,38.89784
2.01,49,38.984203
2.12,38,39.496569
2.06,44,39.574328
2.11,39,39.644796
2.15,35,39.706415
2.09,41,39.778188
2.11,39,39.845618
2.11,39,39.91332
2.13,37,39.97863
2.09,41,40.053608
2.14,36,40.116651
2.03,47,40.201305
2.15,35,40.264376
2.11,39,40.332604
1.95,55,40.430484
2.04,46,40.512391
2.14,36,40.57767
2.08,42,40.65272
2.15,35,40.714975
2.06,44,40.794243
2.1,40,40.864427
2.13,37,40.929365
1.92,58,41.032664
2.13,37,41.096693
2.13,37,41.163318
2.14,36,41.229842
2.12,38,41.721636
2.09,41,41.794374
2.06,44,41.872307
2.13,37,41.937261
2.15,35,42.000551
2.07,43,42.079916
2.14,36,42.145658
2.15,35,42.208546
2.05,45,42.288564
2.13,37,42.353706
2.11,39,42.422729
2.15,35,42.492321
2.12,38,42.563172
2.13,37,42.629086
2.13,37,42.694748
2.05,45,42.774799
2.15,35,42.836465
2.12,38,42.903376
2.08,42,42.9775
2.11,39,43.047748
2.11,39,43.116977
2.14,36,43.179929
2.06,44,43.260248
2.16,34,43.319505
1.99,51,43.408975
2.14,36,43.472875
2.09,41,43.971304
2.14,36,44.034789
2.17,33,44.09203
2.12,38,44.158407
2.15,35,44.219691
2.15,35,44.280739
2.12,38,44.349537
2.09,41,44.423321
2.12,38,44.49242
2.13,37,44.56329
2.16,34,44.62393
2.11,39,44.692385
2.12,38,44.759052
2.17,33,44.816327
2.14,36,44.879152
2.13,37,44.943898
2.13,37,45.009628
2.12,38,45.076164
2.15,35,45.138837
2.1,40,45.20987
2.04,46,45.290565
2.14,36,45.355916
2.13,37,45.420457
2.14,36,45.487774
2.11,39,45.558705
2.13,37,45.62594
2.15,35,45.687034
2.07,43,45.761862
2.08,42,46.277592
2.14,36,46.34165
2.15,35,46.408346
2.13,37,46.475888
2.16,34,46.537269
2.15,35,46.599409
2.16,34,46.662723
2.16,34,46.723002
2.17,33,46.789242
2.15,35,46.883618
2.18,32,46.942397
2.16,34,47.060725
2.12,38,47.128685
2.18,32,47.185092
2.15,35,47.246395
2.17,33,47.303807
2.17,33,47.361557
2.16,34,47.425997
2.11,39,47.497371
2.12,38,47.566591
2.17,33,47.625499
2.15,35,47.699704
2.07,43,47.784273
2.16,34,47.847633
2.15,35,47.909962
2.13,37,47.974682
2.12,38,48.042188
2.16,34,48.103555
2.11,39,48.178771
2.18,32,48.726287
2.16,34,48.787073
2.15,35,48.848164
2.16,34,48.907985
2.15,35,48.97062
2.18,32,49.029144
2.14,36,49.095849
2.18,32,49.154846
2.16,34,49.217139
2.17,33,49.277581
2.12,38,49.345597
2.16,34,49.406789
2.14,36,49.471422
2.17,33,49.534184
2.15,35,49.595889
2.15,35,49.74964
2.08,42,49.83142
2.14,36,49.896414
2.14,36,49.959093
2.17,33,50.016666
2.16,34,50.076638
2.15,35,50.137594
2.15,35,50.198596
2.16,34,50.257899
2.12,38,50.325425
2.12,38,50.396729
2.1,40,50.473803
2.16,34,50.538415
2.13,37,50.614868
2.18,32,51.118881
2.15,35,51.184436
2.16,34,51.247223
2.18,32,51.303822
2.18,32,51.364505
2.13,37,51.436262
2.15,35,51.503487
2.13,37,51.572469
2.16,34,51.636791
2.17,33,51.696399
2.11,39,51.766341
2.18,32,51.826564
