#{"t_start": 1758577206.1995327, "env_id": "None"}
r,l,t
-1.15,66,1.578014
-2.18,169,1.925378
-1.1,61,2.04478
-3.26,377,2.793531
-2.22,223,3.210683
-0.61,12,3.232942
-0.87,88,3.397687
-2.39,240,4.379028
-3.29,380,5.11201
-3.74,425,6.019628
-0.32,33,6.559415
-4.95,496,7.481042
-1.36,137,7.725617
-9.0,1000,9.958752
-5.8,830,11.959582
0.01,249,12.413394
-1.01,351,13.534435
1.05,145,13.791419
0.66,184,14.137072
-1.42,143,14.392287
-1.35,136,14.630191
1.44,106,14.824954
-0.96,47,14.913236
0.92,158,15.204916
1.11,139,15.963269
-0.62,63,16.079814
-0.53,54,16.176362
1.5,100,16.365582
-0.67,68,16.49128
-0.52,53,16.586283
1.37,113,16.796829
-0.83,84,16.946812
-0.69,70,17.07151
1.42,108,17.263164
1.25,125,17.489212
-0.95,96,17.65894
1.1,140,18.357903
-0.66,67,18.483023
1.54,96,18.652031
-0.54,55,18.752691
0.85,165,19.046008
1.68,82,19.194351
1.85,65,19.308045
-0.72,73,19.435048
1.75,75,19.576128
1.52,98,19.751409
1.92,58,19.855139
1.43,107,20.573616
1.23,127,20.811272
1.93,57,20.911909
1.67,83,21.05882
1.76,74,21.186968
1.81,69,21.31228
1.78,72,21.442713
1.68,82,21.60199
0.64,186,21.929199
1.11,139,22.174754
-0.71,72,22.311519
1.86,64,22.88465
1.86,64,22.996854
1.9,60,23.103549
1.66,84,23.250678
1.76,74,23.383984
1.73,77,23.529291
1.63,87,23.690412
1.69,81,23.832688
1.94,56,23.9297
1.9,60,24.037818
1.81,69,24.157887
1.96,54,26.921903
1.83,67,27.04243
1.84,66,27.16066
1.59,91,27.324573
1.82,68,27.906947
1.79,71,28.129269
1.82,68,28.258837
1.7,80,28.402897
1.52,98,28.582618
1.96,54,28.685483
1.96,54,28.783217
1.95,55,28.880204
2.05,45,28.959478
2.01,49,29.047151
2.0,50,29.134224
1.71,79,29.272738
2.07,43,29.350123
2.01,49,29.438529
1.81,69,29.562909
1.75,75,29.719327
1.79,71,30.355299
1.98,52,30.455621
1.96,54,30.551609
2.08,42,30.626895
1.87,63,30.800616
1.97,53,30.895661
2.05,45,30.979947
1.84,66,31.095483
1.74,76,31.229494
1.55,95,31.398375
1.61,89,31.558429
1.74,76,31.69205
2.01,49,31.781557
2.11,39,31.850132
2.07,43,31.924426
1.88,62,32.03613
1.87,63,32.148388
1.93,57,32.675764
1.98,52,32.769892
1.88,62,32.880079
2.08,42,32.953867
2.03,47,33.03701
1.94,56,33.170996
1.83,67,33.310659
2.03,47,33.395124
2.04,46,33.4812
1.97,53,33.574226
2.03,47,33.656966
2.1,40,33.728855
1.84,66,33.846152
2.11,39,33.915689
1.94,56,34.0159
2.09,41,34.088531
2.06,44,34.168231
1.82,68,34.286095
1.91,59,34.389488
2.04,46,34.470043
2.02,48,34.989145
1.5,100,35.165812
2.06,44,35.242582
2.05,45,35.321127
1.94,56,35.419371
2.13,37,35.484585
2.04,46,35.56493
2.0,50,35.651769
2.06,44,35.728797
1.53,97,35.899087
2.12,38,35.970813
2.09,41,36.047561
1.97,53,36.139282
2.08,42,36.215691
2.0,50,36.303304
2.06,44,36.382974
2.03,47,36.465605
1.97,53,36.558141
1.73,77,36.697035
2.07,43,37.222593
2.01,49,37.309897
2.06,44,37.38959
1.96,54,37.491834
1.94,56,37.591698
2.0,50,37.679081
2.1,40,37.750206
2.07,43,37.827996
2.09,41,37.902861
2.14,36,37.967776
2.06,44,38.04846
2.12,38,38.115262
2.11,39,38.183058
2.11,39,38.252451
2.11,39,38.325189
1.94,56,38.426334
2.02,48,38.512846
2.12,38,38.580075
2.1,40,38.65215
2.1,40,38.723551
2.08,42,38.797164
2.09,41,38.870196
2.1,40,38.940152
2.08,42,39.014292
2.14,36,39.523148
2.11,39,39.592261
2.01,49,39.680151
2.1,40,39.750517
2.1,40,39.820173
2.12,38,39.886166
2.14,36,39.948797
2.08,42,40.025891
2.08,42,40.098855
2.08,42,40.175821
2.02,48,40.261427
2.12,38,40.32789
1.88,62,40.438148
2.13,37,40.503428
2.05,45,40.585178
2.12,38,40.653147
2.14,36,40.717088
2.15,35,40.778476
2.13,37,40.846029
2.13,37,40.910744
2.07,43,40.986872
2.11,39,41.056052
2.13,37,41.120111
2.14,36,41.186841
2.11,39,41.25743
2.13,37,41.746842
2.07,43,41.823509
2.01,49,41.909233
2.13,37,41.974748
2.14,36,42.042494
2.12,38,42.111589
2.16,34,42.172901
2.07,43,42.250695
2.07,43,42.325866
2.15,35,42.388115
2.13,37,42.457069
2.12,38,42.530336
2.11,39,42.601403
2.15,35,42.662811
1.88,62,42.773459
2.09,41,42.845987
2.17,33,42.903484
2.15,35,42.965621
2.05,45,43.046133
2.11,39,43.115607
2.12,38,43.181978
1.99,51,43.274692
2.05,45,43.353512
2.17,33,43.410994
2.11,39,43.480273
2.11,39,43.97513
2.15,35,44.036832
2.14,36,44.099428
2.16,34,44.15877
2.06,44,44.235693
2.1,40,44.307734
2.14,36,44.371184
2.14,36,44.436151
2.17,33,44.496161
2.17,33,44.559203
2.15,35,44.622566
2.09,41,44.694514
2.05,45,44.773467
2.15,35,44.83426
2.13,37,44.898689
2.08,42,44.972772
2.16,34,45.032864
2.15,35,45.094301
2.15,35,45.157236
2.13,37,45.222671
2.15,35,45.2838
2.09,41,45.358038
2.09,41,45.429644
2.11,39,45.502521
2.16,34,45.564266
2.08,42,45.640408
2.15,35,45.701587
2.12,38,45.767435
2.16,34,46.268786
2.16,34,46.328922
2.15,35,46.395134
2.17,33,46.456342
2.15,35,46.519239
2.11,39,46.589027
2.15,35,46.653505
2.17,33,46.712748
2.15,35,46.776367
2.18,32,46.866142
2.13,37,46.938683
2.14,36,47.061041
