#{"t_start": 1758577206.2129726, "env_id": "None"}
r,l,t
-1.29,80,1.593998
-1.48,149,1.900966
-0.6,11,1.922447
-0.92,43,2.005869
-0.62,63,2.134356
-0.36,37,2.206269
-1.02,53,2.306315
-1.25,126,2.564806
-1.23,124,2.805827
-3.13,364,4.010059
-7.51,752,5.452877
-1.92,193,5.9223
-9.5,1000,8.215368
-9.0,1000,10.478505
-1.9,191,11.304215
-0.11,261,11.777456
0.17,233,12.210037
-0.15,16,12.239158
-0.9,91,12.40222
-0.9,340,13.503924
-0.88,89,13.660119
-0.77,78,13.799997
-0.55,56,13.904945
-0.89,90,14.07766
0.11,239,14.50214
1.21,129,14.731642
-0.03,253,15.201403
0.19,231,16.127481
1.01,149,16.406174
-0.63,64,16.523574
-0.41,42,16.598874
1.2,130,16.839642
-0.36,37,16.905407
1.78,72,17.03322
-0.57,58,17.137332
1.17,133,17.374171
1.44,106,17.565603
-0.81,82,17.712109
-1.25,126,18.384438
1.83,67,18.509135
1.66,84,18.656192
1.82,68,18.782563
-0.48,49,18.869502
1.65,85,19.01797
1.46,104,19.207554
1.31,119,19.413295
1.62,88,19.577086
1.63,87,19.733079
1.82,68,19.854941
1.74,76,19.996258
-0.8,81,20.670539
-0.61,62,20.783705
1.66,84,20.93365
1.49,101,21.11011
1.81,69,21.230794
1.81,69,21.355594
1.88,62,21.471069
1.84,66,21.599861
1.9,60,21.705736
1.51,99,21.87961
1.77,73,22.008491
-1.14,115,22.214642
1.14,136,22.920667
1.68,82,23.065777
1.94,56,23.164042
1.95,55,23.260473
1.77,73,23.393285
1.83,67,23.52071
1.72,78,23.664769
1.67,83,23.810884
1.9,60,23.914888
1.96,54,24.01252
1.71,79,24.150276
1.85,65,26.93442
1.55,95,27.105079
1.98,52,27.197901
1.59,91,27.818324
1.85,65,28.007044
1.91,59,28.140477
1.87,63,28.260897
2.11,39,28.331082
1.92,58,28.435375
1.94,56,28.537606
1.62,88,28.704188
1.76,74,28.834316
1.88,62,28.944641
1.15,135,29.181734
1.57,93,29.348367
1.6,90,29.509964
1.93,57,29.622999
1.94,56,29.736798
1.99,51,30.33498
1.91,59,30.448514
1.87,63,30.559783
2.01,49,30.647161
2.04,46,30.791206
2.09,41,30.865268
2.0,50,30.957414
1.97,53,31.05099
1.86,64,31.164506
1.77,73,31.292178
2.0,50,31.381858
1.98,52,31.477303
1.96,54,31.571673
2.06,44,31.648833
1.87,63,31.762546
1.85,65,31.876995
1.97,53,31.969819
2.0,50,32.060185
1.84,66,32.604802
1.88,62,32.716031
2.1,40,32.786835
2.0,50,32.875893
2.03,47,32.958599
2.02,48,33.047349
1.79,71,33.223064
2.01,49,33.313482
1.93,57,33.416944
2.09,41,33.491652
2.08,42,33.564923
1.98,52,33.656369
1.96,54,33.752564
1.85,65,33.869771
2.04,46,33.951041
2.04,46,34.032586
2.0,50,34.123818
1.97,53,34.215868
2.07,43,34.29032
1.93,57,34.390587
1.99,51,34.912793
2.09,41,34.986723
1.99,51,35.075538
2.02,48,35.161913
2.05,45,35.240294
2.0,50,35.32745
1.71,79,35.466273
2.02,48,35.550064
2.03,47,35.631777
2.05,45,35.71045
2.08,42,35.783549
1.98,52,35.875111
2.12,38,35.945113
1.99,51,36.041607
2.0,50,36.128051
2.09,41,36.202738
2.03,47,36.284827
2.12,38,36.354351
2.07,43,36.429727
2.07,43,36.505164
1.98,52,36.595107
1.97,53,36.693856
2.06,44,37.221517
2.06,44,37.298788
2.07,43,37.376691
2.13,37,37.446972
2.15,35,37.511558
2.03,47,37.594498
2.03,47,37.677151
1.93,57,37.779239
2.1,40,37.852414
2.03,47,37.93593
2.1,40,38.007765
2.06,44,38.088223
2.09,41,38.15966
2.11,39,38.228692
1.99,51,38.322926
2.04,46,38.406133
2.03,47,38.491024
2.05,45,38.570688
2.12,38,38.639219
2.15,35,38.701667
2.1,40,38.771895
2.02,48,38.857229
1.97,53,38.950242
2.1,40,39.466407
2.08,42,39.540507
2.12,38,39.608743
1.96,54,39.704451
2.12,38,39.770849
2.06,44,39.847368
2.13,37,39.911319
2.05,45,39.990122
2.09,41,40.065226
