#{"t_start": 1758581180.979866, "env_id": "None"}
r,l,t
-1.35,86,6.843254
-2.56,207,7.230637
-0.53,4,7.238007
-2.56,257,7.710028
-1.24,75,7.847941
-0.74,25,7.894982
-0.93,94,8.071197
-0.56,7,8.084004
-1.06,57,8.231602
-1.43,94,8.401239
-1.27,78,8.542201
-0.86,87,8.704129
-0.96,47,8.792229
-0.96,47,8.876889
-0.69,20,8.91287
-0.85,36,8.977299
-0.72,23,9.017864
-0.58,9,9.033933
-0.59,10,9.051878
-1.72,123,9.279439
-0.77,28,9.327607
-0.7,21,9.363417
-1.43,94,9.528175
-1.73,124,9.747838
-9.5,1000,11.963414
-3.24,275,12.637724
-1.06,107,12.839887
-1.36,137,13.089103
-1.46,147,13.353032
-1.2,71,13.497524
-2.15,216,13.897043
-0.95,96,14.072615
-1.53,154,14.34065
-1.97,198,14.690664
-0.53,4,14.698383
-6.18,569,16.235183
-9.5,1000,18.005937
-1.29,80,18.154162
-3.76,377,18.809667
-0.52,3,18.814873
-9.56,957,20.900568
-9.5,1000,22.592674
-0.58,9,22.608155
-9.5,1000,24.770947
-0.65,66,24.882071
-9.5,1000,28.137435
-0.62,13,28.159825
-3.94,395,29.279742
-0.64,15,29.305535
-0.62,13,29.328676
-0.62,13,29.351065
-0.64,65,29.461038
-0.66,17,29.489618
-2.14,165,29.77712
-5.63,564,30.812325
-0.52,3,30.819541
-0.74,25,30.867333
-0.95,46,30.956915
-3.29,330,31.531301
-5.13,514,32.924841
-1.18,119,33.129555
-2.43,244,33.556516
-0.66,17,33.586018
-0.82,33,33.644597
-0.6,11,33.66392
-0.69,20,33.698494
-2.26,177,34.021366
-0.51,2,34.02505
-7.77,828,35.556766
-7.44,745,37.332961
-1.09,60,37.438307
-0.51,52,37.528782
-0.76,27,37.576501
-0.62,13,37.598897
-3.37,338,38.20388
-2.34,235,38.620119
-1.4,141,38.86464
-0.72,23,38.904974
-1.42,143,39.167132
-1.41,92,39.325328
-1.01,52,39.415089
-1.97,198,39.754857
-1.08,59,39.85726
-1.67,168,40.159691
-3.14,315,41.174003
-0.51,2,41.178094
-0.56,7,41.190751
-1.62,113,41.393686
-0.7,21,41.430376
-0.67,18,41.461976
-0.51,2,41.465622
-1.32,133,41.695891
-1.44,145,41.953429
-0.93,44,42.030024
-0.64,15,42.056233
-0.87,88,42.214728
-0.54,5,42.223652
-1.51,102,42.401868
-0.28,29,42.452693
-1.0,51,42.541005
-1.32,83,42.685604
-0.67,68,42.803067
-0.63,14,42.82764
-0.98,49,42.915077
-2.92,293,43.429388
-0.57,8,43.443588
-1.29,130,43.680087
-0.68,19,43.71276
-0.7,21,43.74922
-0.77,78,43.88399
-0.58,9,43.899529
-0.82,33,43.957303
-4.03,354,44.622495
-1.04,55,44.724943
-1.85,136,45.455387
-0.61,12,45.476645
-0.55,6,45.487028
-4.43,494,46.385401
-0.71,22,46.424711
-0.62,13,46.447485
-3.0,301,47.020884
-0.64,15,47.050667
-1.84,135,47.294223
-0.94,45,47.383985
-0.76,77,47.51866
-0.37,38,47.585372
-1.59,160,47.863503
-0.54,5,47.872136
-0.69,20,47.907124
-0.65,16,47.936726
-0.91,42,48.012176
-0.18,19,48.048049
-0.76,27,48.098189
-0.65,66,50.85288
-0.7,21,50.889268
-0.64,15,50.916299
-0.61,62,51.023917
-0.21,22,51.062404
-0.68,19,51.095935
-0.97,48,51.184038
-1.78,129,51.41207
-0.76,77,51.552198
-1.57,158,52.35685
-0.81,32,52.41303
-0.54,5,52.422205
-0.5,51,52.511991
-0.57,8,52.526172
-0.53,4,52.533277
-1.62,113,52.736881
-0.69,20,52.771705
-0.87,38,52.837528
-1.52,103,53.019767
-0.71,22,53.057739
-0.66,17,53.087208
-0.63,14,53.111176
-0.63,64,53.219079
-0.58,9,53.23462
-0.59,10,53.251823
-1.31,82,53.392288
-0.57,8,53.406267
-0.67,18,53.437274
-0.6,11,53.456962
-0.58,9,53.472637
-0.38,39,53.53933
-0.59,10,53.558517
-0.89,40,53.629116
-1.42,93,53.810589
-0.51,2,53.814492
-0.31,32,53.870311
-0.61,12,53.891322
-0.5,1,53.893212
-0.27,28,53.943226
-0.51,52,54.035192
-1.02,103,54.225682
-0.87,38,54.293641
-1.46,97,54.464172
-1.68,169,54.771965
-1.16,67,54.891929
-0.5,1,54.893806
-0.37,88,55.052295
-1.12,113,55.252642
-0.67,18,55.286432
-1.63,114,55.490993
-0.15,16,55.518614
-0.73,24,55.562052
-0.27,28,55.611475
-0.63,14,55.636335
-0.66,17,55.666332
-0.61,12,55.687661
-0.78,79,56.289346
-1.08,59,56.393255
-0.97,98,56.564486
-0.87,88,56.719851
-0.52,3,56.725326
-0.64,15,56.753117
-0.67,18,56.785483
-1.41,92,56.955876
-0.7,21,56.9931
-1.19,120,57.20185
-1.11,112,57.398514
-0.75,26,57.44464
-1.41,92,57.608753
-0.55,6,57.61979
-0.09,10,57.636967
-0.99,50,57.724702
-0.63,14,57.749413
-0.78,29,57.802127
-0.66,17,57.833081
-0.98,49,57.930786
-0.77,28,57.98149
-0.71,22,58.020504
-0.77,28,58.076263
-0.63,14,58.101019
-0.59,10,58.119491
-0.81,32,58.177212
-1.05,56,58.277018
-0.74,25,58.320578
-0.6,61,58.431613
-1.03,104,58.621759
-0.92,43,58.699645
-0.47,48,58.787625
-0.8,31,58.844189
-1.29,130,59.079809
-0.18,19,59.114494
-0.58,9,59.13088
-1.37,138,59.38091
-0.34,35,59.444429
-0.81,32,59.502353
-0.56,7,59.515407
-0.68,19,59.550716
-0.48,49,59.640845
-1.04,105,59.825938
-0.61,12,59.847461
-0.72,23,59.888323
-0.82,33,59.953087
-0.21,22,60.457345
-1.03,54,60.552199
-0.93,44,60.631278
-0.85,86,60.791085
-1.01,52,60.886211
-1.06,107,61.114012
