#{"t_start": 1758581180.9736602, "env_id": "None"}
r,l,t
-2.11,212,7.086306
-1.64,115,7.298763
-0.6,61,7.408382
-1.62,163,7.709652
-1.94,195,8.073451
-0.51,2,8.077092
-1.86,187,8.460516
-2.02,153,8.743684
-1.33,134,8.98523
-0.73,24,9.027541
-0.84,35,9.089948
-0.54,5,9.09908
-0.58,9,9.115347
-1.41,92,9.287289
-0.98,49,9.371467
-2.54,205,9.733488
-1.74,125,9.947332
-1.07,58,10.045603
-2.25,176,10.349223
-2.26,177,11.124055
-1.38,89,11.28006
-0.62,13,11.302676
-0.78,29,11.352022
-3.96,397,12.059416
-2.87,238,12.671217
-0.78,29,12.72567
-0.56,7,12.739656
-1.42,93,12.912516
-0.51,2,12.916349
-3.09,310,13.490803
-2.73,274,13.998848
-4.87,488,15.399314
-9.5,1000,17.157095
-6.4,641,18.308531
-9.5,1000,20.477097
-1.46,147,20.722199
-3.4,341,21.300934
-0.63,64,21.408943
-0.55,56,21.502689
-6.15,616,22.54345
-0.51,2,22.546935
-0.39,40,22.614039
-5.15,466,23.84573
-1.16,117,24.048032
-9.5,1000,25.774211
-0.57,8,25.787724
-2.69,270,26.245582
-5.74,575,29.220833
-1.09,110,29.409525
-1.11,62,29.514467
-0.82,33,29.572972
-0.52,3,29.57925
-0.64,15,29.607131
-1.75,176,29.907148
-2.57,258,30.355319
-0.71,72,30.480094
-0.77,78,30.64326
-1.03,104,30.860709
-0.44,45,30.947774
-0.95,46,31.027843
-1.28,79,31.163628
-1.15,66,31.287392
-2.67,268,31.75032
-0.55,56,31.851644
-0.81,32,31.910911
-1.24,125,32.128367
-0.56,7,32.14123
-1.62,113,32.343863
-0.68,19,32.377215
-5.5,551,33.829926
-1.65,116,34.037255
-0.86,37,34.107564
-0.53,4,34.114738
-0.84,35,34.185564
-0.7,21,34.226199
-0.72,73,34.355034
-0.78,29,34.405054
-0.5,1,34.406873
-2.31,182,34.728305
-1.16,67,34.863217
-0.64,15,34.892603
-1.0,51,34.992536
-8.19,820,36.459512
-0.26,27,36.506863
-0.84,85,37.122678
-0.41,42,37.196817
-0.71,72,37.322399
-1.08,109,37.513603
-0.76,27,37.560843
-0.95,46,37.640591
-0.64,15,37.667448
-0.96,47,37.748787
-0.95,46,37.831406
-0.29,30,37.883014
-1.78,129,38.122433
-1.05,106,38.305817
-6.71,722,39.577522
-0.63,14,39.601183
-1.55,156,39.871872
-0.58,9,39.88805
-1.73,174,40.201279
-1.46,147,40.452708
-1.65,166,41.21348
-0.95,46,41.29653
-0.79,30,41.350318
-1.54,155,41.621181
-1.04,55,41.715786
-1.17,118,41.926334
-0.73,24,41.968113
-0.81,32,42.02369
-0.67,68,42.147099
-0.68,19,42.180993
-0.94,45,42.259075
-1.29,180,42.572626
-0.67,68,42.69151
-0.65,16,42.719153
-0.61,12,42.739471
-0.7,21,42.775604
-1.04,55,42.871861
-0.98,49,42.960065
-0.68,19,42.993271
-0.5,51,43.082361
-0.78,29,43.132767
-0.28,29,43.187586
-1.36,87,43.340258
-0.14,15,43.365862
-1.48,199,43.720783
-0.51,2,43.724538
-0.27,28,43.77257
-0.69,20,43.807003
-1.2,121,44.017597
-0.78,29,44.072381
-0.19,20,44.112597
-0.77,28,44.16962
-1.04,105,44.37848
-1.11,62,44.484673
-1.29,80,44.630348
-0.62,13,44.655146
-2.58,259,45.606154
-0.57,8,45.620009
-3.56,357,46.268736
-0.57,8,46.282904
-0.56,7,46.295453
-1.81,182,46.631194
-9.0,1000,51.087119
-0.55,6,51.098209
-2.01,202,51.458942
-1.17,118,52.197639
-0.79,80,52.337698
-0.28,29,52.389341
-0.71,22,52.428009
-1.64,115,52.635658
-1.1,111,52.829376
-3.78,329,53.398191
-1.07,58,53.498956
-1.44,145,53.770648
-0.5,1,53.772499
-0.73,24,53.816427
-0.52,3,53.822325
-0.85,36,53.885176
-0.62,13,53.907932
-0.57,8,53.922821
-8.52,853,55.45817
-0.91,42,55.531976
-2.14,215,56.37402
-0.66,17,56.404624
-1.02,53,56.497114
-1.36,87,56.649936
-0.86,37,56.715168
-1.92,143,56.97776
-0.59,10,56.995332
-1.39,90,57.151927
-0.85,36,57.21481
-0.3,81,57.357398
-0.26,27,57.404402
-0.3,31,57.459727
-1.72,173,57.766099
-0.51,2,57.769979
-0.68,19,57.804254
-0.71,22,57.84528
-0.74,25,57.897297
-0.56,7,57.910711
-0.6,61,58.021172
-0.57,8,58.035812
-1.47,148,58.305909
-0.8,31,58.360344
-0.29,30,58.415898
-0.56,7,58.428879
-0.5,51,58.520848
-0.76,27,58.569461
-0.86,87,58.728892
-0.55,6,58.739898
-0.51,2,58.744671
-0.61,12,58.766357
-0.83,34,58.828192
-0.64,15,58.855564
-0.89,90,59.019379
-0.63,14,59.044176
-0.57,8,59.058758
-0.77,28,59.10989
-0.82,33,59.170072
-0.72,23,59.211133
-0.89,40,59.285268
-0.18,19,59.319218
-2.84,235,59.74362
-0.6,11,59.763047
-0.57,8,59.777432
-0.77,78,59.916083
1.7,80,60.528557
-0.51,2,60.532094
-1.96,147,60.801458
-0.83,84,60.963028
-1.11,62,61.100028
-0.93,44,61.189583
-0.84,35,61.255683
-0.84,35,61.339794
-0.8,31,61.407776
-0.56,7,61.420579
-0.98,99,61.629644
-1.56,107,61.825832
-0.94,45,61.90668
-0.66,17,61.940328
-0.62,13,61.963199
-6.51,602,63.102319
-0.55,56,63.208222
-0.71,22,63.246588
-1.67,118,63.459751
-0.44,45,63.541252
-0.63,14,63.567585
-0.72,23,63.610229
-0.23,273,64.120744
-0.87,38,64.194871
-0.39,40,64.26617
-0.69,20,64.301041
-0.73,24,64.826176
-0.84,35,64.890158
-0.98,99,65.074915
-0.41,42,65.149947
-0.61,12,65.170879
-4.62,463,66.020985
-2.76,277,66.51591
-0.63,14,66.540153
-0.87,88,66.702089
-0.21,22,66.740486
-0.62,13,66.762877
-0.96,97,66.935586
-0.53,4,66.942681
-1.24,125,67.287921
-0.77,28,67.340994
-0.72,23,67.382569
-0.51,2,67.386086
-1.29,80,67.530777
-0.57,8,67.545159
-0.81,82,67.69296
-0.23,24,67.73638
-0.35,36,67.801248
-0.7,21,67.838396
-0.72,23,67.879106
-0.86,137,68.131296
-0.26,27,68.179073
-0.56,7,68.191484
-0.66,17,68.221536
-0.74,25,68.268131
-0.99,50,68.361031
-0.62,63,68.472041
-0.8,31,68.52635
-0.98,49,68.612652
-0.52,3,68.61787
-0.68,19,69.093099
-0.67,18,69.124293
-1.28,129,69.35115
-0.17,18,69.384329
-0.92,43,69.470184
-0.66,17,69.500243
-0.52,53,69.596064
-0.5,1,69.597916
-1.45,96,69.77037
-0.51,2,69.77411
-0.79,30,69.828308
-0.57,8,69.842425
-0.34,35,69.905174
-0.11,12,69.928633
-0.63,14,69.954012
-0.61,12,69.975575
-0.7,21,70.013233
-1.13,64,70.12817
-0.67,18,70.159755
-0.53,4,70.166726
-0.7,21,70.203392
-0.73,74,70.335033
-0.46,47,70.418898
-0.66,17,70.456813
-2.14,165,70.748944
-0.31,32,70.808265
-1.73,124,71.026693
-0.04,5,71.036205
-0.66,17,71.065847
-0.53,4,71.072659
-0.6,11,71.091871
-0.67,18,71.125901
-0.53,4,71.133021
-0.82,83,71.277255
-0.31,32,71.334694
-0.85,36,71.399901
-0.83,34,73.519142
-1.86,187,73.875556
-0.74,25,73.924509
-0.81,32,73.982702
-5.62,613,75.536878
-1.67,168,75.84003
-0.69,20,75.875288
-0.55,6,75.885664
-0.7,21,75.92318
-0.14,15,75.949896
-0.12,13,75.972686
-1.12,63,76.082499
-0.98,49,76.167769
-0.51,2,76.171293
-0.78,29,76.222265
-1.06,107,76.411716
-0.8,31,76.466109
-0.63,14,76.491506
-0.27,28,76.541056
-0.22,23,76.582667
-1.05,106,76.796566
-0.5,1,76.798898
-1.06,107,76.992834
-0.81,32,77.04963
-0.75,26,77.095992
-1.06,57,77.199617
-0.56,7,77.211989
-1.07,58,77.316136
-1.64,165,77.610778
-0.44,45,77.689822
-0.69,20,77.724635
-5.54,555,78.708515
-0.6,11,78.72806
-0.6,11,78.748466
-1.02,53,78.844981
-0.85,36,78.906796
-1.36,87,79.511147
-0.51,2,79.514662
-0.52,3,79.519797
-0.57,8,79.53377
-0.54,5,79.542469
-1.08,59,79.645438
-0.88,39,79.715065
-0.5,51,79.899222
-0.7,21,79.936501
-1.4,91,80.094977
-0.34,35,80.156253
-0.58,9,80.172579
-1.27,78,80.310141
-0.58,9,80.325866
-2.32,233,80.73518
-0.54,5,80.744281
-2.94,295,81.272118
-0.73,24,81.314414
-0.73,24,81.35664
-0.52,53,81.449098
-0.72,23,81.490107
-2.82,283,81.991553
-1.4,91,82.15175
-0.65,16,82.179862
-0.67,18,82.212088
-0.6,11,82.231225
-0.25,26,82.27838
-0.61,12,82.300468
-0.56,7,82.312893
-1.17,68,82.431659
-0.72,23,82.471153
-4.41,392,83.634605
-0.73,24,83.681645
-0.77,28,83.732148
-0.04,5,83.741435
-0.72,23,83.783011
-0.68,69,83.906155
-0.5,1,83.90829
-0.17,18,83.940448
-0.89,40,84.01601
-0.61,12,84.03884
-0.62,13,84.064683
-0.5,1,84.066683
-0.98,49,84.153882
-0.72,23,84.195177
-0.64,15,84.220577
-0.37,38,84.286944
-0.82,33,84.346751
-0.66,17,84.376461
-1.24,125,84.599802
-0.57,8,84.613987
-0.51,2,84.617851
-1.02,53,84.711209
-0.6,11,84.730591
-0.67,18,84.762339
-0.53,4,84.7692
-0.91,42,84.845138
-0.32,33,84.902892
-0.72,23,84.943974
-1.8,131,85.184186
-0.49,50,85.273075
-0.9,41,85.347282
-0.69,20,85.384383
-0.73,74,85.514759
-0.41,42,85.589986
-2.79,280,86.082994
-1.09,60,86.196501
-0.96,97,86.366857
-1.0,51,86.458161
-0.65,16,86.485751
-0.36,37,86.55063
-0.61,12,86.572108
-0.58,9,86.587903
-0.93,94,86.753164
-0.56,7,86.765594
-3.52,353,87.827257
-0.93,44,87.903951
-0.84,35,87.965709
-0.59,10,87.983464
-0.5,51,88.071875
-0.63,14,88.096807
-0.69,20,88.132541
-2.04,155,88.421033
-0.94,95,88.588766
-0.97,48,88.673176
-1.06,57,88.773024
-0.81,32,88.829601
-0.54,5,88.838729
