#{"t_start": 1758581180.98105, "env_id": "None"}
r,l,t
-0.6,11,6.706158
-0.63,14,6.73182
-1.76,127,6.96112
-1.85,136,7.220148
-0.79,80,7.364805
-2.16,167,7.672341
-2.34,185,8.017262
-1.09,110,8.263771
-1.7,121,8.482168
-0.73,24,8.524669
-8.0,851,10.041936
-1.12,63,10.149856
-0.67,18,10.180449
-2.27,228,11.042675
-0.78,79,11.181234
-0.76,27,11.230679
-0.96,47,11.310886
-1.93,194,11.645853
-0.65,66,11.765347
-3.45,346,12.57648
-0.91,92,12.745032
-0.95,46,12.832828
-3.45,296,13.368802
-0.72,23,13.414806
-1.42,93,13.60258
-0.67,18,13.637964
-1.33,84,13.7855
-1.01,102,13.97239
-1.54,155,14.246494
-2.42,243,14.674994
-0.86,37,14.745398
-1.18,69,15.40316
-1.89,140,15.65027
-3.89,390,16.327386
-0.75,26,16.37121
-0.16,17,16.399884
-9.5,1000,18.186584
-2.96,297,18.702643
-0.81,82,18.843392
-9.31,932,20.88585
-0.67,18,20.916741
-0.24,25,20.959465
-1.55,106,21.13829
-9.5,1000,22.830766
-4.08,459,24.05509
-0.75,26,24.099186
-2.22,173,24.406232
-0.22,23,24.447953
-1.09,60,24.551422
-2.07,208,24.906536
-9.0,1000,28.16226
-0.62,13,28.184044
-9.5,1000,30.350151
-1.19,70,30.471136
-9.5,1000,32.299611
-0.65,16,32.329361
-0.51,2,32.333023
-3.25,326,33.383039
-1.17,68,33.499544
-1.77,128,33.725613
-5.06,457,34.558329
-2.6,211,34.961222
-0.35,36,35.030031
-1.63,164,35.338431
-1.03,54,35.431157
-3.29,330,36.009825
-0.12,13,36.03326
-1.2,121,36.246143
-0.67,18,36.279839
-1.86,137,36.521968
-0.81,32,36.578327
-0.52,3,36.583529
-2.72,273,37.529449
-0.71,22,37.568014
-9.0,1000,39.343132
-0.32,33,39.399809
-1.3,81,39.53773
-0.56,7,39.549995
-1.06,107,39.734862
-1.86,187,40.067769
-0.44,45,40.147395
-7.12,713,41.86667
-0.47,48,41.950453
-4.69,470,42.773534
-1.24,75,42.906427
-1.01,52,42.998434
-8.91,942,44.705567
-0.7,21,44.743137
-0.97,48,45.318252
-0.62,13,45.342004
-0.53,4,45.349086
-1.32,133,45.583625
-5.62,563,46.610029
-0.61,12,46.632678
-0.22,23,46.686056
-1.42,143,46.952634
-0.56,7,46.966457
-0.96,47,47.058893
-0.83,84,47.211742
-1.26,77,47.353169
-0.5,1,47.355597
-0.72,23,47.400373
-0.51,2,47.403975
-0.58,59,47.506565
-0.87,38,47.574068
-0.75,26,47.618756
-0.98,49,47.705658
-1.15,116,47.906104
-1.0,51,47.997833
-0.56,7,48.011146
-0.25,26,48.061296
-1.11,62,50.809105
-0.86,87,50.960877
-0.71,22,50.999198
-0.67,18,51.031663
-0.53,4,51.03857
-0.91,42,51.114258
-0.66,67,51.235207
-0.38,39,51.303678
-0.84,35,51.365336
-0.21,22,51.403883
-0.78,29,51.455532
-0.63,14,51.479794
-0.82,33,51.539886
-0.59,10,51.562068
-0.56,7,51.576705
-0.79,30,52.151834
-9.46,997,53.917734
-0.24,25,53.961157
-0.63,14,53.986083
-0.51,52,54.080147
-0.5,1,54.082232
-0.64,15,54.109838
-1.04,105,54.301718
-8.66,917,56.402833
-1.05,56,56.500488
-0.93,44,56.57733
-0.73,74,56.708167
-0.74,25,56.754029
-0.71,22,56.794675
-0.74,25,56.845345
-0.36,37,56.909441
-0.57,8,56.924439
-0.92,43,57.001142
-0.54,5,57.010323
-0.71,22,57.048267
-0.7,21,57.083981
-0.86,37,57.148512
-0.6,11,57.167602
-0.59,10,57.184966
-0.92,43,57.259352
-0.9,41,57.331874
-0.64,15,57.359152
-2.1,211,57.732306
-0.84,35,57.795263
-0.37,38,57.871653
-0.63,14,57.897488
-0.29,30,57.953022
-0.73,24,57.996156
-0.65,16,58.025036
-0.96,47,58.114494
-0.66,17,58.145688
-0.59,60,58.252841
-0.48,49,58.33891
-0.64,15,58.365511
-0.56,7,58.378906
-0.68,19,58.414152
-0.37,38,58.482751
-1.15,66,58.604602
-5.45,496,59.505174
-0.9,41,59.582264
-0.45,46,59.665021
-0.56,7,59.677726
-0.5,51,59.766484
-0.88,39,59.83591
-0.62,13,59.858339
-0.99,50,59.954327
-0.2,21,60.456305
-0.69,70,60.579281
-0.74,25,60.624637
-0.58,9,60.641235
-0.55,6,60.651905
-2.58,259,61.166235
-1.15,66,61.304424
-0.63,14,61.345859
-1.48,149,61.653734
-0.62,13,61.67742
-0.57,8,61.691608
-0.56,7,61.704198
-0.41,42,61.779569
-0.86,37,61.844784
-1.1,111,62.05509
-0.17,18,62.088111
-1.27,178,62.429325
-0.42,43,62.50897
-0.63,14,62.535236
-0.53,4,62.542698
-0.57,8,62.558114
-1.42,93,62.733565
-0.94,45,62.816666
-0.66,17,62.848582
-0.49,50,62.944049
-0.53,4,62.951432
-1.07,58,63.056377
-0.18,19,63.095372
-0.57,8,63.114432
-0.77,28,63.165531
-0.5,1,63.167467
-0.68,19,63.201191
-0.59,10,63.218659
-0.87,38,63.286539
-0.57,8,63.30132
-1.43,94,63.470665
-0.84,35,63.534263
-0.28,29,63.588083
-0.68,19,63.623443
-0.68,19,63.660494
-1.37,88,63.826696
-0.51,2,63.830301
-0.73,24,63.876722
-1.58,159,64.173517
-0.61,12,64.196206
-0.27,28,64.245186
-0.58,9,64.260808
-0.97,48,64.828168
-0.56,7,64.841591
-1.11,112,65.048964
-0.4,41,65.123987
-0.58,9,65.139305
-4.12,413,65.897106
-0.56,7,65.909811
-0.52,53,66.006569
-1.03,54,66.102718
-1.0,51,66.193104
-0.6,11,66.212522
-1.61,112,66.414787
-0.88,39,66.483939
-0.67,18,66.515873
-0.78,29,66.567361
-0.22,23,66.60992
-0.55,6,66.622293
-0.74,25,66.666524
-0.65,66,66.784479
-0.85,36,66.848755
-0.77,78,66.985995
-0.93,94,67.276263
-1.13,114,67.486205
-2.51,252,67.941588
-0.77,28,67.992088
-0.84,35,68.057497
-0.76,27,68.105747
-0.65,16,68.135069
-0.61,12,68.156124
-1.35,86,68.310246
-1.63,114,68.515662
-0.8,31,68.570197
-0.51,52,69.103297
-0.57,8,69.117259
-0.73,24,69.158612
-0.99,50,69.246479
-1.28,79,69.390047
-0.42,43,69.473374
-0.68,19,69.507342
-0.22,23,69.547284
-0.53,4,69.554412
-0.54,5,69.564289
-0.24,25,69.610762
-0.58,59,69.716874
-0.87,38,69.784413
-0.89,90,69.94869
-0.94,45,70.029654
-2.73,274,70.524573
-0.55,6,70.535121
-0.57,8,70.548873
-0.57,8,70.56322
-0.64,15,70.589991
-0.83,34,70.649447
-0.97,48,70.734812
-0.54,5,70.74364
-0.56,7,70.756199
-0.43,44,70.836096
-1.25,76,70.970031
-0.52,3,70.975775
-0.2,21,71.011977
-0.63,14,71.037722
-0.52,3,71.042965
-0.26,27,71.090048
-1.2,71,71.216185
-0.44,45,71.295572
-1.21,72,71.427807
-1.05,106,73.686986
-0.6,61,73.800241
-0.19,20,73.837976
-1.72,223,74.242409
-0.53,4,74.249534
-0.16,17,74.2786
-0.54,5,74.288502
-0.25,26,74.334218
-0.66,17,74.364611
-1.71,172,74.669296
-0.59,10,74.686865
-0.5,1,74.688662
-1.36,87,75.313033
-0.66,17,75.343351
-1.11,62,75.451788
-0.51,2,75.455341
-0.62,13,75.478173
-0.39,40,75.546942
-0.52,53,75.639894
-0.5,1,75.641846
-0.6,11,75.66239
-0.37,38,75.733961
-2.77,278,76.224071
-0.8,31,76.279535
-1.13,64,76.391973
-0.69,20,76.427252
